suite,scenario,time_s,time_min,temperature_K,ambient_K,sun_fraction,solar_W_m2,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
radiation,shade,135.0,2.25,299.2402500052588,270.0,0.1,1000.0,0.0,0.0,-195.69544767157493,21.25,-174.44544767157493,0.0,-174.44544767157493,0.0,0.0,-26.80087483435072,2.86875,-23.932124834350713,0.0,-23.932124834350713
radiation,shade,140.0,2.333333,299.2125943144928,270.0,0.1,1000.0,0.0,0.0,-195.48085182588235,21.25,-174.23085182588235,0.0,-174.23085182588235,0.0,0.0,-27.77827909348013,2.975,-24.80327909348013,0.0,-24.80327909348013
radiation,shade,145.0,2.416667,299.18497263521954,270.0,0.1,1000.0,0.0,0.0,-195.26657942125604,21.25,-174.01657942125604,0.0,-174.01657942125604,0.0,0.0,-28.75461199058641,3.08125,-25.673361990586407,0.0,-25.673361990586407
radiation,shade,150.0,2.5,299.15738491619896,270.0,0.1,1000.0,0.0,0.0,-195.05262982957743,21.25,-173.80262982957743,0.0,-173.80262982957743,0.0,0.0,-29.729875139734297,3.1875,-26.542375139734293,0.0,-26.542375139734293
radiation,shade,155.0,2.583333,299.12983110629034,270.0,0.1,1000.0,0.0,0.0,-194.83900242429226,21.25,-173.58900242429226,0.0,-173.58900242429226,0.0,0.0,-30.70407015185576,3.29375,-27.410320151855753,0.0,-27.410320151855753
radiation,shade,160.0,2.666667,299.1023111544522,270.0,0.1,1000.0,0.0,0.0,-194.62569658040556,21.25,-173.37569658040556,0.0,-173.37569658040556,0.0,0.0,-31.677198634757783,3.4,-28.277198634757784,0.0,-28.277198634757784
radiation,shade,165.0,2.75,299.07482500974197,270.0,0.1,1000.0,0.0,0.0,-194.41271167447715,21.25,-173.16271167447715,0.0,-173.16271167447715,0.0,0.0,-32.64926219313017,3.50625,-29.14301219313017,0.0,-29.14301219313017
radiation,shade,170.0,2.833333,299.04737262131584,270.0,0.1,1000.0,0.0,0.0,-194.20004708461673,21.25,-172.95004708461673,0.0,-172.95004708461673,0.0,0.0,-33.620262428553254,3.6125,-30.00776242855325,0.0,-30.00776242855325
radiation,shade,175.0,2.916667,299.01995393842844,270.0,0.1,1000.0,0.0,0.0,-193.98770219047896,21.25,-172.73770219047896,0.0,-172.73770219047896,0.0,0.0,-34.59020093950564,3.71875,-30.871450939505646,0.0,-30.871450939505646
radiation,shade,180.0,3.0,298.9925689104327,270.0,0.1,1000.0,0.0,0.0,-193.77567637325905,21.25,-172.52567637325905,0.0,-172.52567637325905,0.0,0.0,-35.55907932137194,3.825,-31.73407932137194,0.0,-31.73407932137194
radiation,shade,185.0,3.083333,298.9652174867794,270.0,0.1,1000.0,0.0,0.0,-193.5639690156884,21.25,-172.3139690156884,0.0,-172.3139690156884,0.0,0.0,-36.52689916645038,3.93125,-32.59564916645038,0.0,-32.59564916645038
radiation,shade,190.0,3.166667,298.9378996170172,270.0,0.1,1000.0,0.0,0.0,-193.35257950202896,21.25,-172.10257950202896,0.0,-172.10257950202896,0.0,0.0,-37.49366206396052,4.0375,-33.45616206396053,0.0,-33.45616206396053
radiation,shade,195.0,3.25,298.9106152507921,270.0,0.1,1000.0,0.0,0.0,-193.1415072180688,21.25,-171.8915072180688,0.0,-171.8915072180688,0.0,0.0,-38.45936960005087,4.14375,-34.31561960005087,0.0,-34.31561960005087
radiation,shade,200.0,3.333333,298.88336433784747,270.0,0.1,1000.0,0.0,0.0,-192.93075155111782,21.25,-171.68075155111782,0.0,-171.68075155111782,0.0,0.0,-39.424023357806455,4.25,-35.174023357806455,0.0,-35.174023357806455
radiation,shade,205.0,3.416667,298.85614682802367,270.0,0.1,1000.0,0.0,0.0,-192.72031189000313,21.25,-171.47031189000313,0.0,-171.47031189000313,0.0,0.0,-40.387624917256474,4.35625,-36.03137491725647,0.0,-36.03137491725647
radiation,shade,210.0,3.5,298.8289626712578,270.0,0.1,1000.0,0.0,0.0,-192.51018762506408,21.25,-171.26018762506408,0.0,-171.26018762506408,0.0,0.0,-41.35017585538179,4.4625,-36.887675855381794,0.0,-36.887675855381794
radiation,shade,215.0,3.583333,298.8018118175835,270.0,0.1,1000.0,0.0,0.0,-192.3003781481475,21.25,-171.0503781481475,0.0,-171.0503781481475,0.0,0.0,-42.31167774612253,4.56875,-37.742927746122525,0.0,-37.742927746122525
radiation,shade,220.0,3.666667,298.7746942171307,270.0,0.1,1000.0,0.0,0.0,-192.09088285260364,21.25,-170.84088285260364,0.0,-170.84088285260364,0.0,0.0,-43.272132160385546,4.675,-38.59713216038555,0.0,-38.59713216038555
radiation,shade,225.0,3.75,298.7476098201254,270.0,0.1,1000.0,0.0,0.0,-191.88170113328104,21.25,-170.63170113328104,0.0,-170.63170113328104,0.0,0.0,-44.23154066605195,4.78125,-39.45029066605195,0.0,-39.45029066605195
radiation,shade,230.0,3.833333,298.7205585768894,270.0,0.1,1000.0,0.0,0.0,-191.67283238652251,21.25,-170.42283238652251,0.0,-170.42283238652251,0.0,0.0,-45.18990482798456,4.8875,-40.30240482798457,0.0,-40.30240482798457
radiation,shade,235.0,3.916667,298.69354043784017,270.0,0.1,1000.0,0.0,0.0,-191.46427601016026,21.25,-170.21427601016026,0.0,-170.21427601016026,0.0,0.0,-46.14722620803537,4.99375,-41.15347620803537,0.0,-41.15347620803537
radiation,shade,240.0,4.0,298.6665553534904,270.0,0.1,1000.0,0.0,0.0,-191.25603140351134,21.25,-170.00603140351134,0.0,-170.00603140351134,0.0,0.0,-47.10350636505293,5.1,-42.00350636505293,0.0,-42.00350636505293
radiation,shade,245.0,4.083333,298.639603274448,270.0,0.1,1000.0,0.0,0.0,-191.04809796737322,21.25,-169.79809796737322,0.0,-169.79809796737322,0.0,0.0,-48.0587468548898,5.20625,-42.85249685488979,0.0,-42.85249685488979
radiation,shade,250.0,4.166667,298.61268415141564,270.0,0.1,1000.0,0.0,0.0,-190.84047510401896,21.25,-169.59047510401896,0.0,-169.59047510401896,0.0,0.0,-49.01294923040989,5.3125,-43.70044923040989,0.0,-43.70044923040989
radiation,shade,255.0,4.25,298.58579793519067,270.0,0.1,1000.0,0.0,0.0,-190.63316221719327,21.25,-169.38316221719327,0.0,-169.38316221719327,0.0,0.0,-49.966115041495854,5.41875,-44.54736504149585,0.0,-44.54736504149585
radiation,shade,260.0,4.333333,298.55894457666494,270.0,0.1,1000.0,0.0,0.0,-190.4261587121074,21.25,-169.1761587121074,0.0,-169.1761587121074,0.0,0.0,-50.91824583505639,5.525,-45.39324583505639,0.0,-45.39324583505639
radiation,shade,265.0,4.416667,298.5321240268244,270.0,0.1,1000.0,0.0,0.0,-190.21946399543583,21.25,-168.96946399543583,0.0,-168.96946399543583,0.0,0.0,-51.86934315503357,5.63125,-46.23809315503357,0.0,-46.23809315503357
radiation,shade,270.0,4.5,298.505336236749,270.0,0.1,1000.0,0.0,0.0,-190.01307747531055,21.25,-168.76307747531055,0.0,-168.76307747531055,0.0,0.0,-52.81940854241012,5.7375,-47.08190854241012,0.0,-47.08190854241012
radiation,shade,275.0,4.583333,298.47858115761227,270.0,0.1,1000.0,0.0,0.0,-189.80699856131702,21.25,-168.55699856131702,0.0,-168.55699856131702,0.0,0.0,-53.768443535216704,5.84375,-47.924693535216704,0.0,-47.924693535216704
radiation,shade,280.0,4.666667,298.4518587406814,270.0,0.1,1000.0,0.0,0.0,-189.6012266644902,21.25,-168.3512266644902,0.0,-168.3512266644902,0.0,0.0,-54.716449668539155,5.95,-48.76644966853916,0.0,-48.76644966853916
radiation,shade,285.0,4.75,298.42516893731676,270.0,0.1,1000.0,0.0,0.0,-189.3957611973098,21.25,-168.1457611973098,0.0,-168.1457611973098,0.0,0.0,-55.6634284745257,6.05625,-49.6071784745257,0.0,-49.6071784745257
radiation,shade,290.0,4.833333,298.39851169897173,270.0,0.1,1000.0,0.0,0.0,-189.19060157369563,21.25,-167.94060157369563,0.0,-167.94060157369563,0.0,0.0,-56.60938148239418,6.1625,-50.44688148239418,0.0,-50.44688148239418
radiation,shade,295.0,4.916667,298.3718869771925,270.0,0.1,1000.0,0.0,0.0,-188.9857472090042,21.25,-167.7357472090042,0.0,-167.7357472090042,0.0,0.0,-57.5543102184392,6.26875,-51.285560218439194,0.0,-51.285560218439194
radiation,shade,300.0,5.0,298.3452947236179,270.0,0.1,1000.0,0.0,0.0,-188.78119752002306,21.25,-167.53119752002306,0.0,-167.53119752002306,0.0,0.0,-58.49821620603931,6.375,-52.12321620603931,0.0,-52.12321620603931
radiation,shade,305.0,5.083333,298.318734889979,270.0,0.1,1000.0,0.0,0.0,-188.57695192496777,21.25,-167.32695192496777,0.0,-167.32695192496777,0.0,0.0,-59.44110096566415,6.48125,-52.959850965664145,0.0,-52.959850965664145
radiation,shade,310.0,5.166667,298.29220742809906,270.0,0.1,1000.0,0.0,0.0,-188.37300984347678,21.25,-167.12300984347678,0.0,-167.12300984347678,0.0,0.0,-60.38296601488153,6.5875,-53.795466014881534,0.0,-53.795466014881534
radiation,shade,315.0,5.25,298.26571228989326,270.0,0.1,1000.0,0.0,0.0,-188.16937069660702,21.25,-166.91937069660702,0.0,-166.91937069660702,0.0,0.0,-61.32381286836456,6.69375,-54.63006286836456,0.0,-54.63006286836456
radiation,shade,320.0,5.333333,298.23924942736835,270.0,0.1,1000.0,0.0,0.0,-187.96603390683052,21.25,-166.71603390683052,0.0,-166.71603390683052,0.0,0.0,-62.26364303789871,6.8,-55.46364303789871,0.0,-55.46364303789871
radiation,shade,325.0,5.416667,298.2128187926226,270.0,0.1,1000.0,0.0,0.0,-187.7629988980289,21.25,-166.5129988980289,0.0,-166.5129988980289,0.0,0.0,-63.20245803238886,6.90625,-56.29620803238886,0.0,-56.29620803238886
radiation,shade,330.0,5.5,298.18642033784556,270.0,0.1,1000.0,0.0,0.0,-187.56026509549028,21.25,-166.31026509549028,0.0,-166.31026509549028,0.0,0.0,-64.14025935786631,7.0125,-57.12775935786631,0.0,-57.12775935786631
radiation,shade,335.0,5.583333,298.16005401531766,270.0,0.1,1000.0,0.0,0.0,-187.35783192590458,21.25,-166.10783192590458,0.0,-166.10783192590458,0.0,0.0,-65.07704851749583,7.11875,-57.958298517495834,0.0,-57.958298517495834
radiation,shade,340.0,5.666667,298.13371977741014,270.0,0.1,1000.0,0.0,0.0,-187.15569881735894,21.25,-165.90569881735894,0.0,-165.90569881735894,0.0,0.0,-66.01282701158263,7.225,-58.78782701158262,0.0,-58.78782701158262
radiation,shade,345.0,5.75,298.10741757658485,270.0,0.1,1000.0,0.0,0.0,-186.95386519933368,21.25,-165.70386519933368,0.0,-165.70386519933368,0.0,0.0,-66.9475963375793,7.33125,-59.616346337579294,0.0,-59.616346337579294
radiation,shade,350.0,5.833333,298.081147365394,270.0,0.1,1000.0,0.0,0.0,-186.75233050269887,21.25,-165.50233050269887,0.0,-165.50233050269887,0.0,0.0,-67.88135799009278,7.4375,-60.44385799009279,0.0,-60.44385799009279
radiation,shade,355.0,5.916667,298.0549090964797,270.0,0.1,1000.0,0.0,0.0,-186.55109415970927,21.25,-165.30109415970927,0.0,-165.30109415970927,0.0,0.0,-68.81411346089132,7.54375,-61.27036346089133,0.0,-61.27036346089133
radiation,shade,360.0,6.0,298.02870272257434,270.0,0.1,1000.0,0.0,0.0,-186.35015560399995,21.25,-165.10015560399995,0.0,-165.10015560399995,0.0,0.0,-69.74586423891132,7.65,-62.09586423891134,0.0,-62.09586423891134
radiation,shade,365.0,6.083333,298.00252819649967,270.0,0.1,1000.0,0.0,0.0,-186.1495142705838,21.25,-164.8995142705838,0.0,-164.8995142705838,0.0,0.0,-70.67661181026423,7.75625,-62.92036181026426,0.0,-62.92036181026426
radiation,shade,370.0,6.166667,297.976385471167,270.0,0.1,1000.0,0.0,0.0,-185.94916959584526,21.25,-164.69916959584526,0.0,-164.69916959584526,0.0,0.0,-71.60635765824347,7.8625,-63.743857658243485,0.0,-63.743857658243485
radiation,shade,375.0,6.25,297.95027449957695,270.0,0.1,1000.0,0.0,0.0,-185.7491210175376,21.25,-164.4991210175376,0.0,-164.4991210175376,0.0,0.0,-72.53510326333115,7.96875,-64.56635326333117,0.0,-64.56635326333117
radiation,shade,380.0,6.333333,297.924195234819,270.0,0.1,1000.0,0.0,0.0,-185.54936797477808,21.25,-164.29936797477808,0.0,-164.29936797477808,0.0,0.0,-73.46285010320504,8.075,-65.38785010320507,0.0,-65.38785010320507
radiation,shade,385.0,6.416667,297.8981476300717,270.0,0.1,1000.0,0.0,0.0,-185.34990990804442,21.25,-164.09990990804442,0.0,-164.09990990804442,0.0,0.0,-74.38959965274526,8.18125,-66.20834965274528,0.0,-66.20834965274528
radiation,shade,390.0,6.5,297.872131638602,270.0,0.1,1000.0,0.0,0.0,-185.15074625917094,21.25,-163.90074625917094,0.0,-163.90074625917094,0.0,0.0,-75.31535338404113,8.2875,-67.02785338404114,0.0,-67.02785338404114
radiation,shade,395.0,6.583333,297.8461472137653,270.0,0.1,1000.0,0.0,0.0,-184.95187647134355,21.25,-163.70187647134355,0.0,-163.70187647134355,0.0,0.0,-76.24011276639784,8.39375,-67.84636276639786,0.0,-67.84636276639786
radiation,shade,400.0,6.666667,297.8201943090051,270.0,0.1,1000.0,0.0,0.0,-184.75329998909615,21.25,-163.50329998909615,0.0,-163.50329998909615,0.0,0.0,-77.16387926634333,8.5,-68.66387926634334,0.0,-68.66387926634334
radiation,shade,405.0,6.75,297.794272877853,270.0,0.1,1000.0,0.0,0.0,-184.55501625830712,21.25,-163.30501625830712,0.0,-163.30501625830712,0.0,0.0,-78.08665434763486,8.60625,-69.48040434763487,0.0,-69.48040434763487
radiation,shade,410.0,6.833333,297.7683828739282,270.0,0.1,1000.0,0.0,0.0,-184.35702472619488,21.25,-163.10702472619488,0.0,-163.10702472619488,0.0,0.0,-79.00843947126585,8.7125,-70.29593947126585,0.0,-70.29593947126585
radiation,shade,415.0,6.916667,297.7425242509375,270.0,0.1,1000.0,0.0,0.0,-184.1593248413129,21.25,-162.9093248413129,0.0,-162.9093248413129,0.0,0.0,-79.9292360954724,8.81875,-71.11048609547241,0.0,-71.11048609547241
radiation,shade,420.0,7.0,297.71669696267503,270.0,0.1,1000.0,0.0,0.0,-183.9619160535478,21.25,-162.7119160535478,0.0,-162.7119160535478,0.0,0.0,-80.84904567574014,8.925,-71.92404567574016,0.0,-71.92404567574016
radiation,shade,425.0,7.083333,297.690900963022,270.0,0.1,1000.0,0.0,0.0,-183.7647978141142,21.25,-162.5147978141142,0.0,-162.5147978141142,0.0,0.0,-81.76786966481072,9.03125,-72.73661966481073,0.0,-72.73661966481073
radiation,shade,430.0,7.166667,297.6651362059465,270.0,0.1,1000.0,0.0,0.0,-183.56796957555022,21.25,-162.31796957555022,0.0,-162.31796957555022,0.0,0.0,-82.68570951268846,9.1375,-73.54820951268849,0.0,-73.54820951268849
radiation,shade,435.0,7.25,297.63940264550337,270.0,0.1,1000.0,0.0,0.0,-183.3714307917146,21.25,-162.1214307917146,0.0,-162.1214307917146,0.0,0.0,-83.60256666664704,9.24375,-74.35881666664704,0.0,-74.35881666664704
radiation,shade,440.0,7.333333,297.6137002358339,270.0,0.1,1000.0,0.0,0.0,-183.17518091778192,21.25,-161.92518091778192,0.0,-161.92518091778192,0.0,0.0,-84.51844257123595,9.35,-75.16844257123597,0.0,-75.16844257123597
radiation,shade,445.0,7.416667,297.58802893116564,270.0,0.1,1000.0,0.0,0.0,-182.9792194102399,21.25,-161.7292194102399,0.0,-161.7292194102399,0.0,0.0,-85.43333866828715,9.45625,-75.97708866828717,0.0,-75.97708866828717
radiation,shade,450.0,7.5,297.56238868581215,270.0,0.1,1000.0,0.0,0.0,-182.78354572688377,21.25,-161.53354572688377,0.0,-161.53354572688377,0.0,0.0,-86.34725639692157,9.5625,-76.78475639692158,0.0,-76.78475639692158
radiation,shade,455.0,7.583333,297.536779454173,270.0,0.1,1000.0,0.0,0.0,-182.58815932681333,21.25,-161.33815932681333,0.0,-161.33815932681333,0.0,0.0,-87.26019719355564,9.66875,-77.59144719355565,0.0,-77.59144719355565
radiation,shade,460.0,7.666667,297.51120119073323,270.0,0.1,1000.0,0.0,0.0,-182.3930596704298,21.25,-161.1430596704298,0.0,-161.1430596704298,0.0,0.0,-88.17216249190778,9.775,-78.3971624919078,0.0,-78.3971624919078
radiation,shade,465.0,7.75,297.4856538500635,270.0,0.1,1000.0,0.0,0.0,-182.19824621943079,21.25,-160.94824621943079,0.0,-160.94824621943079,0.0,0.0,-89.08315372300494,9.88125,-79.20190372300496,0.0,-79.20190372300496
radiation,shade,470.0,7.833333,297.46013738681955,270.0,0.1,1000.0,0.0,0.0,-182.00371843680676,21.25,-160.75371843680676,0.0,-160.75371843680676,0.0,0.0,-89.99317231518897,9.9875,-80.00567231518899,0.0,-80.00567231518899
radiation,shade,475.0,7.916667,297.43465175574227,270.0,0.1,1000.0,0.0,0.0,-181.80947578683717,21.25,-160.55947578683717,0.0,-160.55947578683717,0.0,0.0,-90.90221969412316,10.09375,-80.80846969412318,0.0,-80.80846969412318
radiation,shade,480.0,8.0,297.4091969116573,270.0,0.1,1000.0,0.0,0.0,-181.61551773508722,21.25,-160.36551773508722,0.0,-160.36551773508722,0.0,0.0,-91.81029728279862,10.2,-81.61029728279863,0.0,-81.61029728279863
radiation,shade,485.0,8.083333,297.38377280947503,270.0,0.1,1000.0,0.0,0.0,-181.42184374840335,21.25,-160.17184374840335,0.0,-160.17184374840335,0.0,0.0,-92.71740650154062,10.30625,-82.41115650154063,0.0,-82.41115650154063
radiation,shade,490.0,8.166667,297.35837940419015,270.0,0.1,1000.0,0.0,0.0,-181.22845329490977,21.25,-159.97845329490977,0.0,-159.97845329490977,0.0,0.0,-93.62354876801517,10.4125,-83.21104876801519,0.0,-83.21104876801519
radiation,shade,495.0,8.25,297.3330166508816,270.0,0.1,1000.0,0.0,0.0,-181.03534584400478,21.25,-159.78534584400478,0.0,-159.78534584400478,0.0,0.0,-94.5287254972352,10.51875,-84.0099754972352,0.0,-84.0099754972352
radiation,shade,500.0,8.333333,297.3076845047123,270.0,0.1,1000.0,0.0,0.0,-180.84252086635632,21.25,-159.59252086635632,0.0,-159.59252086635632,0.0,0.0,-95.43293810156698,10.625,-84.80793810156699,0.0,-84.80793810156699
radiation,shade,505.0,8.416667,297.28238292092914,270.0,0.1,1000.0,0.0,0.0,-180.64997783389913,21.25,-159.39997783389913,0.0,-159.39997783389913,0.0,0.0,-96.33618799073648,10.73125,-85.60493799073649,0.0,-85.60493799073649
radiation,shade,510.0,8.5,297.2571118548625,270.0,0.1,1000.0,0.0,0.0,-180.45771621983047,21.25,-159.20771621983047,0.0,-159.20771621983047,0.0,0.0,-97.23847657183563,10.8375,-86.40097657183566,0.0,-86.40097657183566
radiation,shade,515.0,8.583333,297.2318712619262,270.0,0.1,1000.0,0.0,0.0,-180.26573549860686,21.25,-159.01573549860686,0.0,-159.01573549860686,0.0,0.0,-98.13980524932866,10.94375,-87.19605524932868,0.0,-87.19605524932868
radiation,shade,520.0,8.666667,297.2066610976173,270.0,0.1,1000.0,0.0,0.0,-180.07403514593946,21.25,-158.82403514593946,0.0,-158.82403514593946,0.0,0.0,-99.04017542505837,11.05,-87.99017542505838,0.0,-87.99017542505838
radiation,shade,525.0,8.75,297.18148131751593,270.0,0.1,1000.0,0.0,0.0,-179.88261463879184,21.25,-158.63261463879184,0.0,-158.63261463879184,0.0,0.0,-99.93958849825233,11.15625,-88.78333849825235,0.0,-88.78333849825235
radiation,shade,530.0,8.833333,297.1563318772849,270.0,0.1,1000.0,0.0,0.0,-179.69147345537453,21.25,-158.44147345537453,0.0,-158.44147345537453,0.0,0.0,-100.8380458655292,11.2625,-89.57554586552922,0.0,-89.57554586552922
radiation,shade,535.0,8.916667,297.13121273266984,270.0,0.1,1000.0,0.0,0.0,-179.5006110751425,21.25,-158.2506110751425,0.0,-158.2506110751425,0.0,0.0,-101.73554892090492,11.36875,-90.36679892090493,0.0,-90.36679892090493
radiation,shade,540.0,9.0,297.1061238394986,270.0,0.1,1000.0,0.0,0.0,-179.31002697879157,21.25,-158.06002697879157,0.0,-158.06002697879157,0.0,0.0,-102.63209905579888,11.475,-91.15709905579888,0.0,-91.15709905579888
radiation,shade,545.0,9.083333,297.08106515368144,270.0,0.1,1000.0,0.0,0.0,-179.11972064825372,21.25,-157.86972064825372,0.0,-157.86972064825372,0.0,0.0,-103.52769765904013,11.58125,-91.94644765904015,0.0,-91.94644765904015
radiation,shade,550.0,9.166667,297.05603663121053,270.0,0.1,1000.0,0.0,0.0,-178.92969156669506,21.25,-157.67969156669506,0.0,-157.67969156669506,0.0,0.0,-104.42234611687361,11.6875,-92.73484611687363,0.0,-92.73484611687363
radiation,shade,555.0,9.25,297.03103822815996,270.0,0.1,1000.0,0.0,0.0,-178.73993921851024,21.25,-157.48993921851024,0.0,-157.48993921851024,0.0,0.0,-105.31604581296615,11.79375,-93.52229581296618,0.0,-93.52229581296618
radiation,shade,560.0,9.333333,297.0060699006855,270.0,0.1,1000.0,0.0,0.0,-178.5504630893206,21.25,-157.3004630893206,0.0,-157.3004630893206,0.0,0.0,-106.20879812841277,11.9,-94.30879812841277,0.0,-94.30879812841277
radiation,shade,565.0,9.416667,296.9811316050242,270.0,0.1,1000.0,0.0,0.0,-178.36126266597003,21.25,-157.11126266597003,0.0,-157.11126266597003,0.0,0.0,-107.10060444174262,12.00625,-95.09435444174264,0.0,-95.09435444174264
radiation,shade,570.0,9.5,296.9562232974946,270.0,0.1,1000.0,0.0,0.0,-178.17233743652054,21.25,-156.92233743652054,0.0,-156.92233743652054,0.0,0.0,-107.99146612892523,12.1125,-95.87896612892524,0.0,-95.87896612892524
radiation,shade,575.0,9.583333,296.93134493449617,270.0,0.1,1000.0,0.0,0.0,-177.98368689025008,21.25,-156.73368689025008,0.0,-156.73368689025008,0.0,0.0,-108.88138456337647,12.21875,-96.66263456337649,0.0,-96.66263456337649
radiation,shade,580.0,9.666667,296.9064964725092,270.0,0.1,1000.0,0.0,0.0,-177.79531051764775,21.25,-156.54531051764775,0.0,-156.54531051764775,0.0,0.0,-109.77036111596472,12.325,-97.44536111596473,0.0,-97.44536111596473
radiation,shade,585.0,9.75,296.88167786809487,270.0,0.1,1000.0,0.0,0.0,-177.60720781041064,21.25,-156.35720781041064,0.0,-156.35720781041064,0.0,0.0,-110.65839715501676,12.43125,-98.22714715501678,0.0,-98.22714715501678
radiation,shade,590.0,9.833333,296.85688907789466,270.0,0.1,1000.0,0.0,0.0,-177.41937826144115,21.25,-156.16937826144115,0.0,-156.16937826144115,0.0,0.0,-111.54549404632397,12.5375,-99.00799404632397,0.0,-99.00799404632397
radiation,shade,595.0,9.916667,296.8321300586304,270.0,0.1,1000.0,0.0,0.0,-177.23182136484232,21.25,-155.98182136484232,0.0,-155.98182136484232,0.0,0.0,-112.43165315314818,12.64375,-99.78790315314819,0.0,-99.78790315314819
radiation,shade,600.0,10.0,296.80740076710407,270.0,0.1,1000.0,0.0,0.0,-177.04453661591432,21.25,-155.79453661591432,0.0,-155.79453661591432,0.0,0.0,-113.31687583622774,12.75,-100.56687583622775,0.0,-100.56687583622775
radiation,shade,605.0,10.083333,296.7827011601975,270.0,0.1,1000.0,0.0,0.0,-176.857523511152,21.25,-155.607523511152,0.0,-155.607523511152,0.0,0.0,-114.20116345378351,12.85625,-101.34491345378352,0.0,-101.34491345378352
radiation,shade,610.0,10.166667,296.7580311948724,270.0,0.1,1000.0,0.0,0.0,-176.6707815482404,21.25,-155.4207815482404,0.0,-155.4207815482404,0.0,0.0,-115.0845173615247,12.9625,-102.12201736152471,0.0,-102.12201736152471
radiation,shade,615.0,10.25,296.73339082816983,270.0,0.1,1000.0,0.0,0.0,-176.484310226052,21.25,-155.234310226052,0.0,-155.234310226052,0.0,0.0,-115.96693891265497,13.06875,-102.89818891265497,0.0,-102.89818891265497
radiation,shade,620.0,10.333333,296.70878001721036,270.0,0.1,1000.0,0.0,0.0,-176.29810904464267,21.25,-155.04810904464267,0.0,-155.04810904464267,0.0,0.0,-116.84842945787818,13.175,-103.6734294578782,0.0,-103.6734294578782
radiation,shade,625.0,10.416667,296.68419871919366,270.0,0.1,1000.0,0.0,0.0,-176.11217750524838,21.25,-154.86217750524838,0.0,-154.86217750524838,0.0,0.0,-117.72899034540443,13.28125,-104.44774034540444,0.0,-104.44774034540444
radiation,shade,630.0,10.5,296.6596468913984,270.0,0.1,1000.0,0.0,0.0,-175.92651511028214,21.25,-154.67651511028214,0.0,-154.67651511028214,0.0,0.0,-118.60862292095584,13.3875,-105.22112292095585,0.0,-105.22112292095585
radiation,shade,635.0,10.583333,296.63512449118195,270.0,0.1,1000.0,0.0,0.0,-175.74112136332988,21.25,-154.49112136332988,0.0,-154.49112136332988,0.0,0.0,-119.48732852777248,13.49375,-105.99357852777251,0.0,-105.99357852777251
radiation,shade,640.0,10.666667,296.6106314759805,270.0,0.1,1000.0,0.0,0.0,-175.55599576914744,21.25,-154.30599576914744,0.0,-154.30599576914744,0.0,0.0,-120.36510850661821,13.6,-106.76510850661825,0.0,-106.76510850661825
radiation,shade,645.0,10.75,296.58616780330846,270.0,0.1,1000.0,0.0,0.0,-175.37113783365749,21.25,-154.12113783365749,0.0,-154.12113783365749,0.0,0.0,-121.2419641957865,13.70625,-107.53571419578653,0.0,-107.53571419578653
radiation,shade,650.0,10.833333,296.56173343075864,270.0,0.1,1000.0,0.0,0.0,-175.18654706394568,21.25,-153.93654706394568,0.0,-153.93654706394568,0.0,0.0,-122.11789693110623,13.8125,-108.30539693110626,0.0,-108.30539693110626
radiation,shade,655.0,10.916667,296.5373283160018,270.0,0.1,1000.0,0.0,0.0,-175.0022229682575,21.25,-153.7522229682575,0.0,-153.7522229682575,0.0,0.0,-122.9929080459475,13.91875,-109.07415804594754,0.0,-109.07415804594754
radiation,shade,660.0,11.0,296.51295241678656,270.0,0.1,1000.0,0.0,0.0,-174.81816505599437,21.25,-153.56816505599437,0.0,-153.56816505599437,0.0,0.0,-123.86699887122748,14.025,-109.8419988712275,0.0,-109.8419988712275
radiation,shade,665.0,11.083333,296.4886056909393,270.0,0.1,1000.0,0.0,0.0,-174.6343728377111,21.25,-153.3843728377111,0.0,-153.3843728377111,0.0,0.0,-124.74017073541603,14.13125,-110.60892073541606,0.0,-110.60892073541606
radiation,shade,670.0,11.166667,296.46428809636393,270.0,0.1,1000.0,0.0,0.0,-174.45084582511183,21.25,-153.20084582511183,0.0,-153.20084582511183,0.0,0.0,-125.61242496454159,14.2375,-111.37492496454162,0.0,-111.37492496454162
radiation,shade,675.0,11.25,296.43999959104156,270.0,0.1,1000.0,0.0,0.0,-174.26758353104725,21.25,-153.01758353104725,0.0,-153.01758353104725,0.0,0.0,-126.48376288219683,14.34375,-112.14001288219686,0.0,-112.14001288219686
radiation,shade,680.0,11.333333,296.4157401330305,270.0,0.1,1000.0,0.0,0.0,-174.08458546951084,21.25,-152.83458546951084,0.0,-152.83458546951084,0.0,0.0,-127.35418580954438,14.45,-112.9041858095444,0.0,-112.9041858095444
radiation,shade,685.0,11.416667,296.39150968046613,270.0,0.1,1000.0,0.0,0.0,-173.90185115563588,21.25,-152.65185115563588,0.0,-152.65185115563588,0.0,0.0,-128.22369506532254,14.55625,-113.66744506532258,0.0,-113.66744506532258
radiation,shade,690.0,11.5,296.3673081915605,270.0,0.1,1000.0,0.0,0.0,-173.71938010569232,21.25,-152.46938010569232,0.0,-152.46938010569232,0.0,0.0,-129.09229196585102,14.6625,-114.42979196585104,0.0,-114.42979196585104
