suite,scenario,time_s,time_min,temperature_K,ambient_K,surface_type,surface_K,light,sun_fraction,wind_m_s,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
combined,cold_sun_wind_10,1205.0,20.083333,271.2020084314537,270.0,cold,240.0,sun,1.0,10.0,-468.72389724832317,-28.005172766025467,-7.1546561230068875,212.5,205.34534387699313,0.0,-291.3837261373555,-755.3548700078546,-318.73912907665755,-89.10523532468467,256.0625,166.95726467531534,0.0,-907.1367344091965
combined,cold_sun_wind_10,1210.0,20.166667,271.15607423774276,270.0,cold,240.0,sun,1.0,10.0,-468.0301264718054,-26.967505756923476,-6.887788149993059,212.5,205.61221185000693,0.0,-289.3854203787219,-757.6950206402137,-318.87396660544215,-89.13967426543465,257.125,167.98532573456538,0.0,-908.5836615110901
combined,cold_sun_wind_10,1215.0,20.25,271.11045503868314,270.0,cold,240.0,sun,1.0,10.0,-467.34111356614136,-25.93695505451188,-6.622885454974578,212.5,205.87711454502542,0.0,-287.40095407562785,-760.0317262080443,-319.0036513807147,-89.17278869270953,258.1875,169.0147113072905,0.0,-910.0206662814683
combined,cold_sun_wind_10,1220.0,20.333333,271.06514865304837,270.0,cold,240.0,sun,1.0,10.0,-466.65682558024713,-24.91347137413654,-6.359932544700665,212.5,206.14006745529935,0.0,-285.4302294990843,-762.3650103359455,-319.1282187375854,-89.20458835543302,259.25,170.045411644567,0.0,-911.4478174289636
combined,cold_sun_wind_10,1225.0,20.416667,271.0201529150108,270.0,cold,240.0,sun,1.0,10.0,-465.9772297957255,-23.89700577917101,-6.098914061785508,212.5,206.4010859382145,0.0,-283.473149636682,-764.6948964849241,-319.24770376648127,-89.23508292574195,260.3125,171.07741707425808,0.0,-912.8651831771471
combined,cold_sun_wind_10,1230.0,20.5,270.9754656740287,270.0,cold,240.0,sun,1.0,10.0,-465.30229372516175,-22.88750967846721,-5.839814783337919,212.5,206.6601852166621,0.0,-281.5296181869669,-767.02140795355,-319.3621413148736,-89.26428199965865,261.375,172.11071800034142,0.0,-914.2728312680819
combined,cold_sun_wind_10,1235.0,20.583333,270.9310847947345,270.0,cold,240.0,sun,1.0,10.0,-464.6319851104309,-21.884934823823954,-5.5826196196067785,212.5,206.9173803803932,0.0,-279.59953955386163,-769.3445678791022,-319.47156598899267,-89.29219509775669,262.4375,173.14530490224337,0.0,-915.6708289658512
combined,cold_sun_wind_10,1240.0,20.666667,270.8870081568232,270.0,cold,240.0,sun,1.0,10.0,-463.9662719210173,-20.889233307473326,-5.327313612642066,212.5,207.17268638735794,0.0,-277.6828188411327,-771.6643992387072,-319.57601215553007,-89.3188316658199,263.5,174.18116833418017,0.0,-917.0592430600569
combined,cold_sun_wind_10,1245.0,20.75,270.8432336549427,270.0,cold,240.0,sun,1.0,10.0,-463.3051223523478,-19.900357559587455,-5.073881934970989,212.5,207.42611806502902,0.0,-275.7793618469062,-773.980924850469,-319.675513943328,-89.34420107549475,264.5625,175.2182989245053,0.0,-918.4381398692915
combined,cold_sun_wind_10,1250.0,20.833333,270.79975919858424,270.0,cold,240.0,sun,1.0,10.0,-462.6485048241406,-18.918260345809536,-4.8223098882916196,212.5,207.6776901117084,0.0,-273.88907505824176,-776.2941673745897,-319.77010524505704,-89.36831262493621,265.625,176.25668737506382,0.0,-919.8075852445826
combined,cold_sun_wind_10,1255.0,20.916667,270.7565827119738,270.0,cold,240.0,sun,1.0,10.0,-461.9963879787636,-17.942894764797593,-4.572582902179368,212.5,207.92741709782064,0.0,-272.01186564574056,-778.6041493144835,-319.85981971888106,-89.3911755394471,266.6875,177.29632446055294,0.0,-921.1676445728114
combined,cold_sun_wind_10,1260.0,21.0,270.71370213396455,270.0,cold,240.0,sun,1.0,10.0,-461.3487406796071,-16.974214245791202,-4.324686532809784,212.5,208.17531346719022,0.0,-270.14764145820806,-780.9108930178816,-319.94469079011,-89.41279897211116,267.75,178.33720102788888,0.0,-922.5183827801023
combined,cold_sun_wind_10,1265.0,21.083333,270.67111541793,270.0,cold,240.0,sun,1.0,10.0,-460.7055320094682,-16.012172546194783,-4.0786064616957,212.5,208.4213935383043,0.0,-268.2963110173587,-783.2144206779288,-320.0247516528409,-89.43319200441964,268.8125,179.37930799558043,0.0,-923.8598643351891
combined,cold_sun_wind_10,1270.0,21.166667,270.62882053165816,270.0,cold,240.0,sun,1.0,10.0,-460.0667312689504,-15.056723749183876,-3.8343284944396263,212.5,208.66567150556037,0.0,-266.4577835125739,-785.5147543342737,-320.1000352715869,-89.45236364689184,269.875,180.4226363531082,0.0,-925.1921532527521
combined,cold_sun_wind_10,1275.0,21.25,270.58681545724613,270.0,cold,240.0,sun,1.0,10.0,-459.43230797487246,-14.107822261325397,-3.5918385594997804,212.5,208.9081614405002,0.0,-264.6319687956976,-787.811915874148,-320.17057438289345,-89.47032283968935,270.9375,181.4671771603107,0.0,-926.5153130967306
combined,cold_sun_wind_10,1280.0,21.333333,270.545098190996,270.0,cold,240.0,sun,1.0,10.0,-458.802231858692,-13.16542281021963,-3.3511227069709486,212.5,209.14887729302905,0.0,-262.8187773758826,-790.1059270334415,-320.23640149694455,-89.4870784532242,272.0,182.51292154677586,0.0,-927.8294069836099
combined,cold_sun_wind_10,1285.0,21.416667,270.50366674331116,270.0,cold,240.0,sun,1.0,10.0,-458.1764728649398,-12.22948044215875,-3.1121671073792765,212.5,209.38783289262074,0.0,-261.01812041447783,-792.3968093977661,-320.29754889915534,-89.50263928876109,273.0625,183.55986071123897,0.0,-929.1344975856823
combined,cold_sun_wind_10,1290.0,21.5,270.4625191385937,270.0,cold,240.0,sun,1.0,10.0,-457.55500114966736,-11.299950519804502,-2.87495805049043,212.5,209.62504194950958,0.0,-259.2299097199623,-794.6845844035145,-320.3540486517544,-89.51701407901353,274.125,184.60798592098652,0.0,-930.4306471342821
combined,cold_sun_wind_10,1295.0,21.583333,270.42165341514243,270.0,cold,240.0,sun,1.0,10.0,-456.93778707890516,-10.376788719882462,-2.6394819441321715,212.5,209.86051805586783,0.0,-257.4540577429198,-796.969273338909,-320.4059325953538,-89.53021148873418,275.1875,185.65728851126585,0.0,-931.7179174229967
combined,cold_sun_wind_10,1300.0,21.666667,270.3810676250518,270.0,cold,240.0,sun,1.0,10.0,-456.32480122713645,-9.459951030899234,-2.4057253130304472,212.5,210.09427468696956,0.0,-255.6904775710661,-799.2508973450448,-320.4532323505083,-89.54224011529934,276.25,186.7077598847007,0.0,-932.9963698108521
combined,cold_sun_wind_10,1305.0,21.75,270.34075983411145,270.0,cold,240.0,sun,1.0,10.0,-455.716014375777,-8.54939375086858,-2.1736747976580224,212.5,210.326325202342,0.0,-253.9390829243036,-801.5294774169237,-320.49597931926263,-89.55310848928762,277.3125,187.75939151071242,0.0,-934.2660652254737
combined,cold_sun_wind_10,1310.0,21.833333,270.3007281217067,270.0,cold,240.0,sun,1.0,10.0,-455.1113975116718,-7.645073485063075,-1.9433171530967719,212.5,210.55668284690321,0.0,-252.19978814983162,-803.805034404482,-320.53420468668793,-89.56282507505311,278.375,188.81217492494693,0.0,-935.5270641662228
combined,cold_sun_wind_10,1315.0,21.916667,270.2609705807198,270.0,cold,240.0,sun,1.0,10.0,-454.51092182560046,-6.746947143778491,-1.7146392479129284,212.5,210.78536075208706,0.0,-250.47250821729187,-806.07758901361,-320.56793942240677,-89.57139827129268,279.4375,189.86610172870738,0.0,-936.7794267073093
combined,cold_sun_wind_10,1320.0,22.0,270.22148531743187,270.0,cold,240.0,sun,1.0,10.0,-453.914558710797,-5.854971940119869,-1.4876280630458478,212.5,211.01237193695414,0.0,-248.75715871396272,-808.347161807164,-320.59721428210736,-89.57883641160791,280.5,190.92116358839215,0.0,-938.0232125008791
combined,cold_sun_wind_10,1325.0,22.083333,270.1822704514255,270.0,cold,240.0,sun,1.0,10.0,-453.32227976147806,-4.9691053878003535,-1.2622706907080805,212.5,211.23772930929192,0.0,-247.0536558399865,-810.6137732059714,-320.6220598090464,-89.58514776506144,281.5625,191.9773522349386,0.0,-939.2584807800791
combined,cold_sun_wind_10,1330.0,22.166667,270.1433241154884,270.0,cold,240.0,sun,1.0,10.0,-452.7340567713824,-4.089305298956591,-1.0385543332981302,212.5,211.46144566670188,0.0,-245.36191640363717,-812.8774434898282,-320.6425063355412,-89.59034053672794,282.625,193.0346594632721,0.0,-940.4852903620973
combined,cold_sun_wind_10,1335.0,22.25,270.1046444555175,270.0,cold,240.0,sun,1.0,10.0,-452.14986173232575,-3.2155297819870925,-0.8164663023270695,212.5,211.68353369767294,0.0,-243.68185781663988,-815.13819279849,-320.6585839844511,-89.59442286823956,283.6875,194.09307713176048,0.0,-941.7036996511805
combined,cold_sun_wind_10,1340.0,22.333333,270.0662296304239,270.0,cold,240.0,sun,1.0,10.0,-451.5696668327621,-2.347737239400801,-0.5959940173554995,212.5,211.9040059826445,0.0,-242.01339808951843,-817.3960411326537,-320.67032267064815,-89.59740283832633,284.75,195.1525971616737,0.0,-942.9137666416281
combined,cold_sun_wind_10,1345.0,22.416667,270.02807781203865,270.0,cold,240.0,sun,1.0,10.0,-450.99344445635836,-1.485886365684779,-0.3771250049433332,212.5,212.12287499505666,0.0,-240.3564558269865,-819.6510083549356,-320.6777521024766,-89.59928846335106,285.8125,196.213211536649,0.0,-944.1155489207631
combined,cold_sun_wind_10,1350.0,22.5,269.99018718501907,270.0,cold,240.0,sun,1.0,10.0,-450.4211671805797,-0.6299361451884848,-0.15984689761116153,212.5,212.34015310238883,0.0,-238.71095022337934,-821.9031141908384,-320.68090178320256,-89.60008769783911,286.875,197.27491230216094,0.0,-945.3091036718799
combined,cold_sun_wind_10,1355.0,22.583333,269.95255594675587,270.0,cold,240.0,sun,1.0,10.0,-449.852807775286,0.22015414997537955,0.05585256718590011,212.5,212.5558525671859,0.0,-237.07680105812474,-824.1523782297148,-320.6798010124527,-89.59980843500318,287.9375,198.33769156499687,0.0,-946.4944876771706
combined,cold_sun_wind_10,1360.0,22.666667,269.91518230728104,270.0,cold,240.0,sun,1.0,10.0,-449.288339201338,1.0644249620159874,0.26998554807443736,212.5,212.76998554807443,0.0,-235.45392869124754,-826.3988199257215,-320.67447888764264,-89.5984585072628,289.0,199.40154149273724,0.0,-947.6717573206267
combined,cold_sun_wind_10,1365.0,22.75,269.87806448917644,270.0,cold,240.0,sun,1.0,10.0,-448.72773460921564,1.9029164495303794,0.4825641007657933,212.5,212.98256410076579,0.0,-233.84225405891948,-828.6424585987676,-320.66496430539496,-89.59604568675898,290.0625,200.4664543132411,0.0,-948.8409685909214
combined,cold_sun_wind_10,1370.0,22.833333,269.84120072748294,270.0,cold,240.0,sun,1.0,10.0,-448.1709673376466,2.735668489555426,0.6936001790487134,212.5,213.1936001790487,0.0,-232.24169866904242,-830.8833134354558,-320.65128596294716,-89.59257768586374,291.125,201.53242231413634,0.0,-950.0021770842666
combined,cold_sun_wind_10,1375.0,22.916667,269.8045892696104,270.0,cold,240.0,sun,1.0,10.0,-447.61801091224413,3.562720679604487,0.9031056357714415,212.5,213.40310563577145,0.0,-230.6521845968682,-833.1214034900171,-320.63347235954916,-89.58806215768487,292.1875,202.5994378423152,0.0,-951.155438007251
combined,cold_sun_wind_10,1380.0,23.0,269.7682283752484,270.0,cold,240.0,sun,1.0,10.0,-447.06883904415605,4.384112339688767,1.1110922238119574,212.5,213.61109222381197,0.0,-229.0736344806553,-835.3567476852378,-320.6115517978507,-89.58250669656582,293.25,203.66749330343424,0.0,-952.3008061796542
combined,cold_sun_wind_10,1385.0,23.083333,269.73211631627737,270.0,cold,240.0,sun,1.0,10.0,-446.52342562872576,5.199882514319541,1.31757159703725,212.5,213.81757159703724,0.0,-227.50597151736898,-837.5893648133815,-320.5855523852791,-89.57591883858063,294.3125,204.73658116141945,0.0,-953.438336037241
combined,cold_sun_wind_10,1390.0,23.166667,269.6962513766808,270.0,cold,240.0,sun,1.0,10.0,-445.98174474416055,6.010069974500181,1.522555311253216,212.5,214.02255531125323,0.0,-225.94911945840713,-839.8192735371023,-320.5555020354066,-89.56830606202436,295.375,205.80669393797572,0.0,-954.5680816345331
combined,cold_sun_wind_10,1395.0,23.25,269.6606318524577,270.0,cold,240.0,sun,1.0,10.0,-445.44377065021166,6.814713219700318,1.726054825142697,212.5,214.2260548251427,0.0,-224.40300260536864,-842.0464923903534,-320.5214284693081,-89.55967578789866,296.4375,206.87782421210144,0.0,-955.69009664756
combined,cold_sun_wind_10,1400.0,23.333333,269.62525605153616,270.0,cold,240.0,sun,1.0,10.0,-444.90947778686547,7.613850479813441,1.9280815011934522,212.5,214.42808150119345,0.0,-222.86754580585858,-844.2710397792877,-320.483359216909,-89.55003538039269,297.5,207.9499646196074,0.0,-956.8044343765893
combined,cold_sun_wind_10,1405.0,23.416667,269.59012229368705,270.0,cold,240.0,sun,1.0,10.0,-444.3788407730423,8.407519717103007,2.128646606616132,212.5,214.62864660661614,0.0,-221.34267444932317,-846.4929339831529,-320.44132161832346,-89.53939214735959,298.5625,209.02310785264046,0.0,-957.9111477488359
combined,cold_sun_wind_10,1410.0,23.5,269.555228910439,270.0,cold,240.0,sun,1.0,10.0,-443.8518344053057,9.195758628133245,2.3277613142526006,212.5,214.8277613142526,0.0,-219.82831446291982,-848.7121931551794,-320.39534282518275,-89.52775334078834,299.625,210.09724665921172,0.0,-959.0102893211504
combined,cold_sun_wind_10,1415.0,23.583333,269.5205742449934,270.0,cold,240.0,sun,1.0,10.0,-443.32843365658476,9.97860464567957,2.5254367034721903,212.5,215.0254367034722,0.0,-218.324392307433,-850.9288353234623,-320.3454498019544,-89.51512615727098,300.6875,211.1723738427291,0.0,-960.1019112826875
combined,cold_sun_wind_10,1420.0,23.666667,269.4861566521405,270.0,cold,240.0,sun,1.0,10.0,-442.80861367490076,10.756094940633872,2.721683761060927,212.5,215.22168376106092,0.0,-216.83083497320595,-853.1428783918368,-320.2916693272512,-89.50151773846567,301.75,212.24848226153438,0.0,-961.1860654575536
combined,cold_sun_wind_10,1425.0,23.75,269.451974498176,270.0,cold,240.0,sun,1.0,10.0,-442.2923497821074,11.528266423888159,2.91651338209889,212.5,215.41651338209888,0.0,-215.34756997612035,-855.3543401407472,-320.2340279951318,-89.48693517155517,302.8125,213.32556482844487,0.0,-962.2628033074342
combined,cold_sun_wind_10,1430.0,23.833333,269.4180261608183,270.0,cold,240.0,sun,1.0,10.0,-441.7796174726402,12.295155748205403,3.109936370828343,212.5,215.60993637082834,0.0,-213.8745253536065,-857.5632382281104,-320.1725522163908,-89.47138548970103,303.875,214.403614510299,0.0,-963.3321759342023
combined,cold_sun_wind_10,1435.0,23.916667,269.3843100291261,270.0,cold,240.0,sun,1.0,10.0,-441.2703924122741,13.056799310077677,3.3019634415131653,212.5,215.80196344151315,0.0,-212.41162966068325,-859.7695901901718,-320.1072682198404,-89.45487567249346,304.9375,215.48262432750656,0.0,-964.3942340825057
combined,cold_sun_wind_10,1440.0,24.0,269.3508245034172,270.0,cold,240.0,sun,1.0,10.0,-440.76465043689126,13.813233251568958,3.492605219287607,212.5,215.9926052192876,0.0,-210.95881196603472,-861.9734134423563,-320.0382020535826,-89.43741264639704,306.0,216.562587353603,0.0,-965.4490281423358
combined,cold_sun_wind_10,1445.0,24.083333,269.31756799518735,270.0,cold,240.0,sun,1.0,10.0,-440.2623675512578,14.564493462145187,3.681872240997176,212.5,216.18187224099717,0.0,-209.51600184811542,-864.1747252801126,-319.96537958627187,-89.41900328519203,307.0625,217.64349671480795,0.0,-966.4966081515763
combined,cold_sun_wind_10,1450.0,24.166667,269.28453892703,270.0,cold,240.0,sun,1.0,10.0,-439.7635199278102,15.310615580489028,3.869774956029258,212.5,216.36977495602926,0.0,-208.08312939129192,-866.3735428797517,-319.8888265083694,-89.3996544104119,308.125,218.7253455895881,0.0,-967.5370237985328
combined,cold_sun_wind_10,1455.0,24.25,269.25173573255665,270.0,cold,240.0,sun,1.0,10.0,-439.26808390544977,16.05163499630315,4.056323727135735,212.5,216.55632372713575,0.0,-206.66012518201086,-868.5698832992789,-319.8085683333879,-89.37937279177622,309.1875,219.80812720822377,0.0,-968.5703244244428
combined,cold_sun_wind_10,1460.0,24.333333,269.21915685631774,270.0,cold,240.0,sun,1.0,10.0,-438.7760359883498,16.78758685209437,4.241528831244571,212.5,216.74152883124458,0.0,-205.24692030501086,-870.7637634792206,-319.7246303991274,-89.35816514761999,310.25,220.89183485238,0.0,-969.5965590259678
combined,cold_sun_wind_10,1465.0,24.416667,269.1868007537242,270.0,cold,240.0,sun,1.0,10.0,-438.2873528447661,17.518506044952705,4.425400460265678,212.5,216.92540046026568,0.0,-203.8434463395477,-872.9552002434446,-319.63703786890267,-89.33603814531865,311.3125,221.9764618546813,0.0,-970.6157762576656
combined,cold_sun_wind_10,1470.0,24.5,269.15466589096934,270.0,cold,240.0,sun,1.0,10.0,-437.8020113058628,18.244427228307455,4.607948721884855,212.5,217.10794872188487,0.0,-202.44963535567044,-875.1442102999738,-319.5458157327611,-89.31299840170924,312.375,223.06200159829075,0.0,-971.6280244344439
combined,cold_sun_wind_10,1475.0,24.583333,269.1227507449518,270.0,cold,240.0,sun,1.0,10.0,-437.3199883645401,18.965384813680767,4.789183640352276,212.5,217.28918364035226,0.0,-201.06541991050707,-877.3308102417966,-319.4509888086927,-89.28905248350748,313.4375,224.1484475164925,0.0,-972.6333515339965
combined,cold_sun_wind_10,1480.0,24.666667,269.0910538031987,270.0,cold,240.0,sun,1.0,10.0,-436.84126117427724,19.6814129724182,4.969115157259669,212.5,217.46911515725967,0.0,-199.6907330445994,-879.5150165476679,-319.3525817438306,-89.26420690772117,314.5,225.2357930922788,0.0,-973.6318051992193
combined,cold_sun_wind_10,1485.0,24.75,269.05957356378946,270.0,cold,240.0,sun,1.0,10.0,-436.36580704798035,20.392545637411665,5.147753132311025,212.5,217.64775313231104,0.0,-198.32550827825764,-881.6968455829078,-319.2506190156436,-89.23846814205962,315.5625,226.32403185794035,0.0,-974.6234327406107
combined,cold_sun_wind_10,1490.0,24.833333,269.02830853528025,270.0,cold,240.0,sun,1.0,10.0,-435.89360345684184,21.098816504805786,5.325107344083295,212.5,217.8251073440833,0.0,-196.96967960795277,-883.8763136001919,-319.1451249331196,-89.2118426053392,316.625,227.41315739466077,0.0,-975.6082811386505
combined,cold_sun_wind_10,1495.0,24.916667,268.997257236629,270.0,cold,240.0,sun,1.0,10.0,-435.4246280292037,21.800259035697877,5.501187490781376,212.5,218.00118749078138,0.0,-195.62318150272444,-886.053436740338,-319.0361236379411,-89.18433666788529,317.6875,228.5031633321147,0.0,-976.5863970461642
combined,cold_sun_wind_10,1500.0,25.0,268.966418197121,270.0,cold,240.0,sun,1.0,10.0,-434.9588585494354,22.496906457816237,5.676003190982263,212.5,218.17600319098227,0.0,-194.28594890063687,-888.2282310330852,-318.923639105652,-89.15595665193038,318.75,229.5940433480696,0.0,-977.5578267906674
combined,cold_sun_wind_10,1505.0,25.083333,268.9357899562948,270.0,cold,240.0,sun,1.0,10.0,-434.49627295681523,23.18879176719335,5.84956398437314,212.5,218.34956398437313,0.0,-192.95791720524872,-890.4007123978693,-318.807695146816,-89.12670883200852,319.8125,230.68579116799148,0.0,-978.5226163766936
combined,cold_sun_wind_10,1510.0,25.166667,268.90537106386904,270.0,cold,240.0,sun,1.0,10.0,-434.03684934442197,23.875947729823793,6.021879332481061,212.5,218.52187933248106,0.0,-191.6390222821171,-892.5708966445914,-318.6883154081669,-89.0965994353461,320.875,231.77840056465388,0.0,-979.4808114881042
combined,cold_sun_wind_10,1515.0,25.25,268.8751600796698,270.0,cold,240.0,sun,1.0,10.0,-433.5805659580356,24.558406883308066,6.192958619394552,212.5,218.69295861939455,0.0,-190.329200455333,-894.7387994743815,-318.5655233737504,-89.06563464224915,321.9375,232.87186535775086,0.0,-980.4324574903809
combined,cold_sun_wind_10,1520.0,25.333333,268.84515557355803,270.0,cold,240.0,sun,1.0,10.0,-433.12740119504696,25.236201538483748,6.362811152476885,212.5,218.8628111524769,0.0,-189.02838850408634,-896.9044364803567,-318.439342366058,-89.03382058648677,323.0,233.96617941351323,0.0,-981.3775994329012
combined,cold_sun_wind_10,1525.0,25.416667,268.81535612535816,270.0,cold,240.0,sun,1.0,10.0,-432.67733360337047,25.90936378105148,6.531446163074175,212.5,219.03144616307418,0.0,-187.73652365924482,-899.0678231483736,-318.3097955471527,-89.0011633556714,324.0625,235.0613366443286,0.0,-982.3162820511975
combined,cold_sun_wind_10,1530.0,25.5,268.78576032478674,270.0,cold,240.0,sun,1.0,10.0,-432.23034188037246,26.577925473178027,6.698872807212854,212.5,219.19887280721287,0.0,-186.45354359998157,-901.2289748577755,-318.17690591978686,-88.96766899163534,325.125,236.15733100836468,0.0,-983.2485497691973
combined,cold_sun_wind_10,1535.0,25.583333,268.7563667713819,270.0,cold,240.0,sun,1.0,10.0,-431.78640487180104,27.241918255096795,6.8651001662924624,212.5,219.36510016629245,0.0,-185.1793864504118,-903.3879068821345,-318.04069632851133,-88.93334349080388,326.1875,237.25415650919615,0.0,-984.1744467014495
combined,cold_sun_wind_10,1540.0,25.666667,268.7271740744333,270.0,cold,240.0,sun,1.0,10.0,-431.3455015707288,27.901373546689193,7.030137247768721,212.5,219.53013724776872,0.0,-183.9139907762709,-905.5446343899881,-317.9011894607779,-88.89819280456503,327.25,238.351807195435,0.0,-985.0940166553307
combined,cold_sun_wind_10,1545.0,25.75,268.69818085291246,270.0,cold,240.0,sun,1.0,10.0,-430.9076111164998,28.556322549059633,7.193992985831424,212.5,219.69399298583141,0.0,-182.65729558160876,-907.6991724455708,-317.7584078480326,-88.86222283963588,328.3125,239.45027716036415,0.0,-986.0073031332388
combined,cold_sun_wind_10,1550.0,25.833333,268.66938573540364,270.0,cold,240.0,sun,1.0,10.0,-430.47271279368687,29.206796246095237,7.3566762420739265,212.5,219.85667624207392,0.0,-181.40924030551773,-909.8515360095391,-317.61237386680216,-88.8254394584255,329.375,240.54956054157452,0.0,-986.9143493347664
combined,cold_sun_wind_10,1555.0,25.916667,268.6407873600356,270.0,cold,240.0,sun,1.0,10.0,-430.04078603105455,29.852825406016596,7.518195806156217,212.5,220.01819580615623,0.0,-180.1697648188817,-912.0017399396944,-317.46310973977205,-88.78784847939473,330.4375,241.64965152060532,0.0,-987.8151981588608
combined,cold_sun_wind_10,1560.0,26.0,268.6123843744132,270.0,cold,240.0,sun,1.0,10.0,-429.6118104005336,30.494440582911963,7.6785603964599245,212.5,220.17856039645991,0.0,-178.93880942116172,-914.149798991697,-317.3106375368575,-88.74945567741244,331.5,242.75054432258761,0.0,-988.7098922059666
combined,cold_sun_wind_10,1565.0,26.083333,268.58417543555015,270.0,cold,240.0,sun,1.0,10.0,-429.1857656161977,31.13167211826762,7.837778660738431,212.5,220.33777866073842,0.0,-177.7163148371917,-916.295727819778,-317.1549791762662,-88.71026678410874,332.5625,243.8522332158913,0.0,-989.5984737801526
combined,cold_sun_wind_10,1570.0,26.166667,268.5561592098019,270.0,cold,240.0,sun,1.0,10.0,-428.76263153325226,31.764550142480385,7.995859176758156,212.5,220.49585917675816,0.0,-176.5022222140137,-918.4395409774443,-316.9961564255538,-88.67028748822494,333.625,244.95471251177509,0.0,-990.4809848912226
combined,cold_sun_wind_10,1575.0,26.25,268.52833437279907,270.0,cold,240.0,sun,1.0,10.0,-428.34238814702815,32.39310457636246,8.152810452934393,212.5,220.6528104529344,0.0,-175.29647311773127,-920.5812529181794,-316.83419090267193,-88.62952343596028,334.6875,246.05797656403976,0.0,-991.3574672568113
combined,cold_sun_wind_10,1580.0,26.333333,268.50069960938157,270.0,cold,240.0,sun,1.0,10.0,-427.925015591986,33.017365132631,8.308640928959637,212.5,220.80864092895965,0.0,-174.0990095303953,-922.7208779961394,-316.6691040770088,-88.58798023131548,335.75,247.1620197686846,0.0,-992.2279623044633
combined,cold_sun_wind_10,1585.0,26.416667,268.47325361353285,270.0,cold,240.0,sun,1.0,10.0,-427.51049414072355,33.63736131739257,8.46335897642598,212.5,220.96335897642598,0.0,-172.909773846905,-924.858430466843,-316.5009172704218,-88.54566343643334,336.8125,248.2668365635667,0.0,-993.0925111736977
combined,cold_sun_wind_10,1590.0,26.5,268.4459950883151,270.0,cold,240.0,sun,1.0,10.0,-427.0988042029927,34.25312243161354,8.616972899441567,212.5,221.11697289944158,0.0,-171.7287088719376,-926.993924487858,-316.32965165826374,-88.50257857193613,337.875,249.37242142806392,0.0,-993.9511547180575
combined,cold_sun_wind_10,1595.0,26.583333,268.4189227458045,270.0,cold,240.0,sun,1.0,10.0,-426.6899263247265,34.864677572575246,8.769490935238315,212.5,221.2694909352383,0.0,-170.55575781691294,-929.1273741194815,-316.1553282704009,-88.45873111725994,338.9375,250.47876888274013,0.0,-994.803933507142
combined,cold_sun_wind_10,1600.0,26.666667,268.3920353070272,270.0,cold,240.0,sun,1.0,10.0,-426.2838411870672,35.4720556353278,8.920921254776578,212.5,221.42092125477657,0.0,-169.3908642969628,-931.2587933254168,-315.9779679922242,-88.41412651098605,340.0,251.58587348901398,0.0,-995.6508878286268
combined,cold_sun_wind_10,1605.0,26.75,268.36533150189575,270.0,cold,240.0,sun,1.0,10.0,-425.8805296054078,36.075285314123555,9.07127196334073,212.5,221.57127196334073,0.0,-168.2339723279435,-933.3881959734439,-315.7975915656536,-88.36877015116934,341.0625,252.69372984883069,0.0,-996.4920576902665
combined,cold_sun_wind_10,1610.0,26.833333,268.338810069146,270.0,cold,240.0,sun,1.0,10.0,-425.4799725284363,36.67439510384671,9.220551101130036,212.5,221.72055110113004,0.0,-167.08502632345952,-935.515595836086,-315.6142195901343,-88.3226673956637,342.125,253.80233260433636,0.0,-997.3274828218839
combined,cold_sun_wind_10,1615.0,26.916667,268.31246975627425,270.0,cold,240.0,sun,1.0,10.0,-425.0821510371901,37.269413301427626,9.368766643843145,212.5,221.86876664384314,0.0,-165.94397109191934,-937.6410065912721,-315.4278725236272,-88.27582356244447,343.1875,254.91167643755554,0.0,-998.1572026773435
combined,cold_sun_wind_10,1620.0,27.0,268.28630931947527,270.0,cold,240.0,sun,1.0,10.0,-424.6870463441138,37.86036800725202,9.515926503256884,212.5,222.01592650325688,0.0,-164.8107518336049,-939.7644418229927,-315.238570683591,-88.2282439299282,344.25,256.02175607007183,0.0,-998.9812564365116
combined,cold_sun_wind_10,1625.0,27.083333,268.2603275235804,270.0,cold,240.0,sun,1.0,10.0,-424.294639792129,38.44728712655235,9.662038527797723,212.5,222.16203852779773,0.0,-163.6853141377789,-941.8859150219533,-315.0463342479582,-88.1799337372892,345.3125,257.13256626271084,0.0,-999.7996830072003
combined,cold_sun_wind_10,1630.0,27.166667,268.23452314199625,270.0,cold,240.0,sun,1.0,10.0,-423.9049128537056,39.03019837079658,9.807110503109335,212.5,222.30711050310933,0.0,-162.56760397979966,-944.0054395862218,-314.85118325610426,-88.13089818477366,346.375,258.2441018152264,0.0,-1000.6125210270993
combined,cold_sun_wind_10,1635.0,27.25,268.20889495664414,270.0,cold,240.0,sun,1.0,10.0,-423.51784712994373,39.609129259061746,9.951150152612957,212.5,222.45115015261297,0.0,-161.45756771826905,-946.1230288218715,-314.65313760980894,-88.08114243401059,347.4375,259.3563575659894,0.0,-1001.4198088656907
combined,cold_sun_wind_10,1640.0,27.333333,268.18344175789935,270.0,cold,240.0,sun,1.0,10.0,-423.13342434966216,40.18410711939717,10.094165138061852,212.5,222.59416513806184,0.0,-160.35515209220318,-948.2386959436199,-314.452217074212,-88.03067160832028,348.5,260.4693283916797,0.0,-1002.2215846261518
