suite,scenario,time_s,time_min,temperature_K,ambient_K,wind_m_s,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
convection,wind_23,50.0,0.833333,297.2338228021672,270.0,23.0,0.0,-1667.8124822134023,0.0,0.0,0.0,0.0,-1667.8124822134023,0.0,-87.13458173173527,0.0,0.0,0.0,0.0,-87.13458173173527
convection,wind_23,55.0,0.916667,296.9716392726372,270.0,23.0,0.0,-1651.7562360390282,0.0,0.0,0.0,0.0,-1651.7562360390282,0.0,-95.39336291193041,0.0,0.0,0.0,0.0,-95.39336291193041
convection,wind_23,60.0,1.0,296.7119798178086,270.0,23.0,0.0,-1635.854565420337,0.0,0.0,0.0,0.0,-1635.854565420337,0.0,-103.5726357390321,0.0,0.0,0.0,0.0,-103.5726357390321
convection,wind_23,65.0,1.083333,296.45482013808817,270.0,23.0,0.0,-1620.1059822384868,0.0,0.0,0.0,0.0,-1620.1059822384868,0.0,-111.67316565022453,0.0,0.0,0.0,0.0,-111.67316565022453
convection,wind_23,70.0,1.166667,296.2001361678182,270.0,23.0,0.0,-1604.509012700953,0.0,0.0,0.0,0.0,-1604.509012700953,0.0,-119.6957107137293,0.0,0.0,0.0,0.0,-119.6957107137293
convection,wind_23,75.0,1.25,295.94790407302395,270.0,23.0,0.0,-1589.0621972036024,0.0,0.0,0.0,0.0,-1589.0621972036024,0.0,-127.6410216997473,0.0,0.0,0.0,0.0,-127.6410216997473
convection,wind_23,80.0,1.333333,295.6981002491836,270.0,23.0,0.0,-1573.7640901940931,0.0,0.0,0.0,0.0,-1573.7640901940931,0.0,-135.50984215071776,0.0,0.0,0.0,0.0,-135.50984215071776
convection,wind_23,85.0,1.416667,295.45070131901906,270.0,23.0,0.0,-1558.6132600366072,0.0,0.0,0.0,0.0,-1558.6132600366072,0.0,-143.30290845090082,0.0,0.0,0.0,0.0,-143.30290845090082
convection,wind_23,90.0,1.5,295.20568413030827,270.0,23.0,0.0,-1543.608288877871,0.0,0.0,0.0,0.0,-1543.608288877871,0.0,-151.02094989529016,0.0,0.0,0.0,0.0,-151.02094989529016
convection,wind_23,95.0,1.583333,294.9630257537187,270.0,23.0,0.0,-1528.7477725144615,0.0,0.0,0.0,0.0,-1528.7477725144615,0.0,-158.66468875786245,0.0,0.0,0.0,0.0,-158.66468875786245
convection,wind_23,100.0,1.666667,294.7227034806613,270.0,23.0,0.0,-1514.03032026141,0.0,0.0,0.0,0.0,-1514.03032026141,0.0,-166.2348403591695,0.0,0.0,0.0,0.0,-166.2348403591695
convection,wind_23,105.0,1.75,294.48469482116576,270.0,23.0,0.0,-1499.454554822047,0.0,0.0,0.0,0.0,-1499.454554822047,0.0,-173.73211313327974,0.0,0.0,0.0,0.0,-173.73211313327974
convection,wind_23,110.0,1.833333,294.2489775017754,270.0,23.0,0.0,-1485.0191121591167,0.0,0.0,0.0,0.0,-1485.0191121591167,0.0,-181.15720869407534,0.0,0.0,0.0,0.0,-181.15720869407534
convection,wind_23,115.0,1.916667,294.01552946346317,270.0,23.0,0.0,-1470.722641367127,0.0,0.0,0.0,0.0,-1470.722641367127,0.0,-188.510821900911,0.0,0.0,0.0,0.0,-188.510821900911
convection,wind_23,120.0,2.0,293.784328859567,270.0,23.0,0.0,-1456.5638045459282,0.0,0.0,0.0,0.0,-1456.5638045459282,0.0,-195.79364092364062,0.0,0.0,0.0,0.0,-195.79364092364062
convection,wind_23,125.0,2.083333,293.5553540537455,270.0,23.0,0.0,-1442.5412766755067,0.0,0.0,0.0,0.0,-1442.5412766755067,0.0,-203.0063473070182,0.0,0.0,0.0,0.0,-203.0063473070182
convection,wind_23,130.0,2.166667,293.3285836179531,270.0,23.0,0.0,-1428.6537454919885,0.0,0.0,0.0,0.0,-1428.6537454919885,0.0,-210.14961603447813,0.0,0.0,0.0,0.0,-210.14961603447813
convection,wind_23,135.0,2.25,293.1039963304349,270.0,23.0,0.0,-1414.8999113648326,0.0,0.0,0.0,0.0,-1414.8999113648326,0.0,-217.22411559130228,0.0,0.0,0.0,0.0,-217.22411559130228
convection,wind_23,140.0,2.333333,292.8815711737404,270.0,23.0,0.0,-1401.278487175212,0.0,0.0,0.0,0.0,-1401.278487175212,0.0,-224.23050802717836,0.0,0.0,0.0,0.0,-224.23050802717836
convection,wind_23,145.0,2.416667,292.66128733275696,270.0,23.0,0.0,-1387.7881981955516,0.0,0.0,0.0,0.0,-1387.7881981955516,0.0,-231.1694490181561,0.0,0.0,0.0,0.0,-231.1694490181561
convection,wind_23,150.0,2.5,292.4431241927617,270.0,23.0,0.0,-1374.427781970252,0.0,0.0,0.0,0.0,-1374.427781970252,0.0,-238.04158792800735,0.0,0.0,0.0,0.0,-238.04158792800735
convection,wind_23,155.0,2.583333,292.2270613374922,270.0,23.0,0.0,-1361.1959881975324,0.0,0.0,0.0,0.0,-1361.1959881975324,0.0,-244.84756786899501,0.0,0.0,0.0,0.0,-244.84756786899501
convection,wind_23,160.0,2.666667,292.01307854723626,270.0,23.0,0.0,-1348.0915786124292,0.0,0.0,0.0,0.0,-1348.0915786124292,0.0,-251.58802576205716,0.0,0.0,0.0,0.0,-251.58802576205716
convection,wind_23,165.0,2.75,291.80115579693927,270.0,23.0,0.0,-1335.1133268709154,0.0,0.0,0.0,0.0,-1335.1133268709154,0.0,-258.26359239641175,0.0,0.0,0.0,0.0,-258.26359239641175
convection,wind_23,170.0,2.833333,291.59127325433053,270.0,23.0,0.0,-1322.2600184351368,0.0,0.0,0.0,0.0,-1322.2600184351368,0.0,-264.8748924885874,0.0,0.0,0.0,0.0,-264.8748924885874
convection,wind_23,175.0,2.916667,291.38341127806706,270.0,23.0,0.0,-1309.5304504597543,0.0,0.0,0.0,0.0,-1309.5304504597543,0.0,-271.42254474088617,0.0,0.0,0.0,0.0,-271.42254474088617
convection,wind_23,180.0,3.0,291.1775504158957,270.0,23.0,0.0,-1296.9234316793695,0.0,0.0,0.0,0.0,-1296.9234316793695,0.0,-277.90716189928304,0.0,0.0,0.0,0.0,-277.90716189928304
convection,wind_23,185.0,3.083333,290.9736714028327,270.0,23.0,0.0,-1284.4377822970575,0.0,0.0,0.0,0.0,-1284.4377822970575,0.0,-284.32935081076835,0.0,0.0,0.0,0.0,-284.32935081076835
convection,wind_23,190.0,3.166667,290.7717551593606,270.0,23.0,0.0,-1272.0723338739458,0.0,0.0,0.0,0.0,-1272.0723338739458,0.0,-290.6897124801381,0.0,0.0,0.0,0.0,-290.6897124801381
convection,wind_23,195.0,3.25,290.5717827896432,270.0,23.0,0.0,-1259.825929219877,0.0,0.0,0.0,0.0,-1259.825929219877,0.0,-296.9888421262375,0.0,0.0,0.0,0.0,-296.9888421262375
convection,wind_23,200.0,3.333333,290.37373557975667,270.0,23.0,0.0,-1247.6974222851104,0.0,0.0,0.0,0.0,-1247.6974222851104,0.0,-303.22732923766307,0.0,0.0,0.0,0.0,-303.22732923766307
convection,wind_23,205.0,3.416667,290.1775949959387,270.0,23.0,0.0,-1235.6856780530763,0.0,0.0,0.0,0.0,-1235.6856780530763,0.0,-309.40575762792844,0.0,0.0,0.0,0.0,-309.40575762792844
convection,wind_23,210.0,3.5,289.9833426828539,270.0,23.0,0.0,-1223.7895724341518,0.0,0.0,0.0,0.0,-1223.7895724341518,0.0,-315.5247054900992,0.0,0.0,0.0,0.0,-315.5247054900992
convection,wind_23,215.0,3.583333,289.79096046187607,270.0,23.0,0.0,-1212.0079921604747,0.0,0.0,0.0,0.0,-1212.0079921604747,0.0,-321.58474545090155,0.0,0.0,0.0,0.0,-321.58474545090155
convection,wind_23,220.0,3.666667,289.6004303293869,270.0,23.0,0.0,-1200.339834681757,0.0,0.0,0.0,0.0,-1200.339834681757,0.0,-327.58644462431033,0.0,0.0,0.0,0.0,-327.58644462431033
convection,wind_23,225.0,3.75,289.41173445509133,270.0,23.0,0.0,-1188.784008062098,0.0,0.0,0.0,0.0,-1188.784008062098,0.0,-333.53036466462083,0.0,0.0,0.0,0.0,-333.53036466462083
convection,wind_23,230.0,3.833333,289.2248551803488,270.0,23.0,0.0,-1177.3394308778145,0.0,0.0,0.0,0.0,-1177.3394308778145,0.0,-339.4170618190099,0.0,0.0,0.0,0.0,-339.4170618190099
convection,wind_23,235.0,3.916667,289.0397750165208,270.0,23.0,0.0,-1166.0050321162184,0.0,0.0,0.0,0.0,-1166.0050321162184,0.0,-345.247086979591,0.0,0.0,0.0,0.0,-345.247086979591
convection,wind_23,240.0,4.0,288.85647664333425,270.0,23.0,0.0,-1154.7797510754062,0.0,0.0,0.0,0.0,-1154.7797510754062,0.0,-351.02098573496806,0.0,0.0,0.0,0.0,-351.02098573496806
convection,wind_23,245.0,4.083333,288.67494290726046,270.0,23.0,0.0,-1143.662537264988,0.0,0.0,0.0,0.0,-1143.662537264988,0.0,-356.739298421293,0.0,0.0,0.0,0.0,-356.739298421293
convection,wind_23,250.0,4.166667,288.49515681991,270.0,23.0,0.0,-1132.6523503077797,0.0,0.0,0.0,0.0,-1132.6523503077797,0.0,-362.4025601728319,0.0,0.0,0.0,0.0,-362.4025601728319
convection,wind_23,255.0,4.25,288.31710155644294,270.0,23.0,0.0,-1121.7481598424383,0.0,0.0,0.0,0.0,-1121.7481598424383,0.0,-368.01130097204407,0.0,0.0,0.0,0.0,-368.01130097204407
convection,wind_23,260.0,4.333333,288.1407604539942,270.0,23.0,0.0,-1110.9489454270504,0.0,0.0,0.0,0.0,-1110.9489454270504,0.0,-373.5660456991793,0.0,0.0,0.0,0.0,-373.5660456991793
convection,wind_23,265.0,4.416667,287.96611701011426,270.0,23.0,0.0,-1100.2536964436224,0.0,0.0,0.0,0.0,-1100.2536964436224,0.0,-379.06731418139736,0.0,0.0,0.0,0.0,-379.06731418139736
convection,wind_23,270.0,4.5,287.79315488122484,270.0,23.0,0.0,-1089.6614120035172,0.0,0.0,0.0,0.0,-1089.6614120035172,0.0,-384.515621241415,0.0,0.0,0.0,0.0,-384.515621241415
convection,wind_23,275.0,4.583333,287.62185788108934,270.0,23.0,0.0,-1079.1711008537743,0.0,0.0,0.0,0.0,-1079.1711008537743,0.0,-389.9114767456839,0.0,0.0,0.0,0.0,-389.9114767456839
convection,wind_23,280.0,4.666667,287.4522099792982,270.0,23.0,0.0,-1068.7817812843575,0.0,0.0,0.0,0.0,-1068.7817812843575,0.0,-395.2553856521057,0.0,0.0,0.0,0.0,-395.2553856521057
convection,wind_23,285.0,4.75,287.2841952997686,270.0,23.0,0.0,-1058.492481036278,0.0,0.0,0.0,0.0,-1058.492481036278,0.0,-400.54784805728707,0.0,0.0,0.0,0.0,-400.54784805728707
convection,wind_23,290.0,4.833333,287.11779811925896,270.0,23.0,0.0,-1048.3022372106125,0.0,0.0,0.0,0.0,-1048.3022372106125,0.0,-405.7893592433401,0.0,0.0,0.0,0.0,-405.7893592433401
convection,wind_23,295.0,4.916667,286.9530028658973,270.0,23.0,0.0,-1038.2100961783865,0.0,0.0,0.0,0.0,-1038.2100961783865,0.0,-410.98040972423206,0.0,0.0,0.0,0.0,-410.98040972423206
convection,wind_23,300.0,5.0,286.78979411772406,270.0,23.0,0.0,-1028.21511349134,0.0,0.0,0.0,0.0,-1028.21511349134,0.0,-416.12148529168877,0.0,0.0,0.0,0.0,-416.12148529168877
convection,wind_23,305.0,5.083333,286.6281566012489,270.0,23.0,0.0,-1018.316353793534,0.0,0.0,0.0,0.0,-1018.316353793534,0.0,-421.21306706065644,0.0,0.0,0.0,0.0,-421.21306706065644
convection,wind_23,310.0,5.166667,286.46807519002135,270.0,23.0,0.0,-1008.5128907338262,0.0,0.0,0.0,0.0,-1008.5128907338262,0.0,-426.25563151432556,0.0,0.0,0.0,0.0,-426.25563151432556
convection,wind_23,315.0,5.25,286.30953490321514,270.0,23.0,0.0,-998.8038068791711,0.0,0.0,0.0,0.0,-998.8038068791711,0.0,-431.24965054872143,0.0,0.0,0.0,0.0,-431.24965054872143
convection,wind_23,320.0,5.333333,286.15252090422644,270.0,23.0,0.0,-989.1881936287705,0.0,0.0,0.0,0.0,-989.1881936287705,0.0,-436.1955915168653,0.0,0.0,0.0,0.0,-436.1955915168653
convection,wind_23,325.0,5.416667,285.99701849928533,270.0,23.0,0.0,-979.6651511290456,0.0,0.0,0.0,0.0,-979.6651511290456,0.0,-441.0939172725105,0.0,0.0,0.0,0.0,-441.0939172725105
convection,wind_23,330.0,5.5,285.8430131360807,270.0,23.0,0.0,-970.2337881894258,0.0,0.0,0.0,0.0,-970.2337881894258,0.0,-445.9450862134576,0.0,0.0,0.0,0.0,-445.9450862134576
convection,wind_23,335.0,5.583333,285.6904904023983,270.0,23.0,0.0,-960.8932221989439,0.0,0.0,0.0,0.0,-960.8932221989439,0.0,-450.74955232445234,0.0,0.0,0.0,0.0,-450.74955232445234
convection,wind_23,340.0,5.666667,285.53943602477233,270.0,23.0,0.0,-951.6425790436426,0.0,0.0,0.0,0.0,-951.6425790436426,0.0,-455.50776521967055,0.0,0.0,0.0,0.0,-455.50776521967055
convection,wind_23,345.0,5.75,285.3898358671494,270.0,23.0,0.0,-942.480993024772,0.0,0.0,0.0,0.0,-942.480993024772,0.0,-460.2201701847944,0.0,0.0,0.0,0.0,-460.2201701847944
convection,wind_23,350.0,5.833333,285.2416759295656,270.0,23.0,0.0,-933.4076067777822,0.0,0.0,0.0,0.0,-933.4076067777822,0.0,-464.8872082186833,0.0,0.0,0.0,0.0,-464.8872082186833
convection,wind_23,355.0,5.916667,285.09494234683666,270.0,23.0,0.0,-924.4215711920732,0.0,0.0,0.0,0.0,-924.4215711920732,0.0,-469.50931607464366,0.0,0.0,0.0,0.0,-469.50931607464366
convection,wind_23,360.0,6.0,284.9496213872602,270.0,23.0,0.0,-915.5220453315478,0.0,0.0,0.0,0.0,-915.5220453315478,0.0,-474.08692630130145,0.0,0.0,0.0,0.0,-474.08692630130145
convection,wind_23,365.0,6.083333,284.8056994513307,270.0,23.0,0.0,-906.7081963559101,0.0,0.0,0.0,0.0,-906.7081963559101,0.0,-478.62046728308104,0.0,0.0,0.0,0.0,-478.62046728308104
convection,wind_23,370.0,6.166667,284.6631630704668,270.0,23.0,0.0,-897.9791994427254,0.0,0.0,0.0,0.0,-897.9791994427254,0.0,-483.1103632802946,0.0,0.0,0.0,0.0,-483.1103632802946
convection,wind_23,375.0,6.25,284.5219989057509,270.0,23.0,0.0,-889.3342377102251,0.0,0.0,0.0,0.0,-889.3342377102251,0.0,-487.55703446884576,0.0,0.0,0.0,0.0,-487.55703446884576
convection,wind_23,380.0,6.333333,284.3821937466809,270.0,23.0,0.0,-880.7725021408726,0.0,0.0,0.0,0.0,-880.7725021408726,0.0,-491.9608969795501,0.0,0.0,0.0,0.0,-491.9608969795501
convection,wind_23,385.0,6.416667,284.243734509934,270.0,23.0,0.0,-872.2931915056479,0.0,0.0,0.0,0.0,-872.2931915056479,0.0,-496.32236293707837,0.0,0.0,0.0,0.0,-496.32236293707837
convection,wind_23,390.0,6.5,284.10660823814203,270.0,23.0,0.0,-863.8955122890612,0.0,0.0,0.0,0.0,-863.8955122890612,0.0,-500.64184049852366,0.0,0.0,0.0,0.0,-500.64184049852366
convection,wind_23,395.0,6.583333,283.97080209867937,270.0,23.0,0.0,-855.578678614903,0.0,0.0,0.0,0.0,-855.578678614903,0.0,-504.9197338915982,0.0,0.0,0.0,0.0,-504.9197338915982
convection,wind_23,400.0,6.666667,283.8363033824615,270.0,23.0,0.0,-847.3419121726986,0.0,0.0,0.0,0.0,-847.3419121726986,0.0,-509.1564434524617,0.0,0.0,0.0,0.0,-509.1564434524617
convection,wind_23,405.0,6.75,283.70309950275595,270.0,23.0,0.0,-839.1844421448609,0.0,0.0,0.0,0.0,-839.1844421448609,0.0,-513.352365663186,0.0,0.0,0.0,0.0,-513.352365663186
convection,wind_23,410.0,6.833333,283.5711779940044,270.0,23.0,0.0,-831.1055051345664,0.0,0.0,0.0,0.0,-831.1055051345664,0.0,-517.5078931888588,0.0,0.0,0.0,0.0,-517.5078931888588
convection,wind_23,415.0,6.916667,283.4405265106561,270.0,23.0,0.0,-823.1043450943138,0.0,0.0,0.0,0.0,-823.1043450943138,0.0,-521.6234149143304,0.0,0.0,0.0,0.0,-521.6234149143304
convection,wind_23,420.0,7.0,283.31113282601245,270.0,23.0,0.0,-815.180213255169,0.0,0.0,0.0,0.0,-815.180213255169,0.0,-525.6993159806062,0.0,0.0,0.0,0.0,-525.6993159806062
convection,wind_23,425.0,7.083333,283.1829848310828,270.0,23.0,0.0,-807.3323680566884,0.0,0.0,0.0,0.0,-807.3323680566884,0.0,-529.7359778208897,0.0,0.0,0.0,0.0,-529.7359778208897
convection,wind_23,430.0,7.166667,283.0560705334515,270.0,23.0,0.0,-799.5600750775303,0.0,0.0,0.0,0.0,-799.5600750775303,0.0,-533.7337781962773,0.0,0.0,0.0,0.0,-533.7337781962773
convection,wind_23,435.0,7.25,282.9303780561552,270.0,23.0,0.0,-791.862606966722,0.0,0.0,0.0,0.0,-791.862606966722,0.0,-537.693091231111,0.0,0.0,0.0,0.0,-537.693091231111
convection,wind_23,440.0,7.333333,282.80589563657173,270.0,23.0,0.0,-784.2392433755911,0.0,0.0,0.0,0.0,-784.2392433755911,0.0,-541.6142874479889,0.0,0.0,0.0,0.0,-541.6142874479889
convection,wind_23,445.0,7.416667,282.6826116253193,270.0,23.0,0.0,-776.6892708903541,0.0,0.0,0.0,0.0,-776.6892708903541,0.0,-545.4977338024407,0.0,0.0,0.0,0.0,-545.4977338024407
convection,wind_23,450.0,7.5,282.56051448516604,270.0,23.0,0.0,-769.2119829653575,0.0,0.0,0.0,0.0,-769.2119829653575,0.0,-549.3437937172674,0.0,0.0,0.0,0.0,-549.3437937172674
convection,wind_23,455.0,7.583333,282.43959278995067,270.0,23.0,0.0,-761.8066798569521,0.0,0.0,0.0,0.0,-761.8066798569521,0.0,-553.1528271165523,0.0,0.0,0.0,0.0,-553.1528271165523
convection,wind_23,460.0,7.666667,282.3198352235129,270.0,23.0,0.0,-754.4726685580129,0.0,0.0,0.0,0.0,-754.4726685580129,0.0,-556.9251904593423,0.0,0.0,0.0,0.0,-556.9251904593423
convection,wind_23,465.0,7.75,282.20123057863464,270.0,23.0,0.0,-747.2092627330794,0.0,0.0,0.0,0.0,-747.2092627330794,0.0,-560.6612367730077,0.0,0.0,0.0,0.0,-560.6612367730077
convection,wind_23,470.0,7.833333,282.0837677559911,270.0,23.0,0.0,-740.015782654137,0.0,0.0,0.0,0.0,-740.015782654137,0.0,-564.3613156862784,0.0,0.0,0.0,0.0,-564.3613156862784
convection,wind_23,475.0,7.916667,281.96743576311223,270.0,23.0,0.0,-732.8915551369947,0.0,0.0,0.0,0.0,-732.8915551369947,0.0,-568.0257734619634,0.0,0.0,0.0,0.0,-568.0257734619634
convection,wind_23,480.0,8.0,281.8522237133538,270.0,23.0,0.0,-725.8359134782976,0.0,0.0,0.0,0.0,-725.8359134782976,0.0,-571.6549530293549,0.0,0.0,0.0,0.0,-571.6549530293549
convection,wind_23,485.0,8.083333,281.7381208248787,270.0,23.0,0.0,-718.8481973931288,0.0,0.0,0.0,0.0,-718.8481973931288,0.0,-575.2491940163205,0.0,0.0,0.0,0.0,-575.2491940163205
convection,wind_23,490.0,8.166667,281.625116419648,270.0,23.0,0.0,-711.9277529532172,0.0,0.0,0.0,0.0,-711.9277529532172,0.0,-578.8088327810866,0.0,0.0,0.0,0.0,-578.8088327810866
convection,wind_23,495.0,8.25,281.5131999224217,270.0,23.0,0.0,-705.0739325257439,0.0,0.0,0.0,0.0,-705.0739325257439,0.0,-582.3342024437153,0.0,0.0,0.0,0.0,-582.3342024437153
convection,wind_23,500.0,8.333333,281.40236085976886,270.0,23.0,0.0,-698.2860947127384,0.0,0.0,0.0,0.0,-698.2860947127384,0.0,-585.825632917279,0.0,0.0,0.0,0.0,-585.825632917279
convection,wind_23,505.0,8.416667,281.29258885908774,270.0,23.0,0.0,-691.5636042910509,0.0,0.0,0.0,0.0,-691.5636042910509,0.0,-589.2834509387342,0.0,0.0,0.0,0.0,-589.2834509387342
convection,wind_23,510.0,8.5,281.1838736476349,270.0,23.0,0.0,-684.9058321529031,0.0,0.0,0.0,0.0,-684.9058321529031,0.0,-592.7079800994987,0.0,0.0,0.0,0.0,-592.7079800994987
convection,wind_23,515.0,8.583333,281.076205051564,270.0,23.0,0.0,-678.3121552470226,0.0,0.0,0.0,0.0,-678.3121552470226,0.0,-596.0995408757339,0.0,0.0,0.0,0.0,-596.0995408757339
convection,wind_23,520.0,8.666667,280.9695729949735,270.0,23.0,0.0,-671.7819565203281,0.0,0.0,0.0,0.0,-671.7819565203281,0.0,-599.4584506583354,0.0,0.0,0.0,0.0,-599.4584506583354
convection,wind_23,525.0,8.75,280.8639674989639,270.0,23.0,0.0,-665.31462486019,0.0,0.0,0.0,0.0,-665.31462486019,0.0,-602.7850237826364,0.0,0.0,0.0,0.0,-602.7850237826364
convection,wind_23,530.0,8.833333,280.75937868070406,270.0,23.0,0.0,-658.909555037238,0.0,0.0,0.0,0.0,-658.909555037238,0.0,-606.0795715578225,0.0,0.0,0.0,0.0,-606.0795715578225
convection,wind_23,535.0,8.916667,280.65579675250586,270.0,23.0,0.0,-652.5661476487268,0.0,0.0,0.0,0.0,-652.5661476487268,0.0,-609.3424022960662,0.0,0.0,0.0,0.0,-609.3424022960662
convection,wind_23,540.0,9.0,280.55321202090863,270.0,23.0,0.0,-646.283809062434,0.0,0.0,0.0,0.0,-646.283809062434,0.0,-612.5738213413783,0.0,0.0,0.0,0.0,-612.5738213413783
convection,wind_23,545.0,9.083333,280.45161488577196,270.0,23.0,0.0,-640.0619513611114,0.0,0.0,0.0,0.0,-640.0619513611114,0.0,-615.774131098184,0.0,0.0,0.0,0.0,-615.774131098184
convection,wind_23,550.0,9.166667,280.3509958393771,270.0,23.0,0.0,-633.8999922874722,0.0,0.0,0.0,0.0,-633.8999922874722,0.0,-618.9436310596212,0.0,0.0,0.0,0.0,-618.9436310596212
convection,wind_23,555.0,9.25,280.2513454655375,270.0,23.0,0.0,-627.7973551896874,0.0,0.0,0.0,0.0,-627.7973551896874,0.0,-622.0826178355696,0.0,0.0,0.0,0.0,-622.0826178355696
convection,wind_23,560.0,9.333333,280.15265443871726,270.0,23.0,0.0,-621.7534689674383,0.0,0.0,0.0,0.0,-621.7534689674383,0.0,-625.1913851804069,0.0,0.0,0.0,0.0,-625.1913851804069
convection,wind_23,565.0,9.416667,280.0549135231588,270.0,23.0,0.0,-615.7677680184535,0.0,0.0,0.0,0.0,-615.7677680184535,0.0,-628.2702240204992,0.0,0.0,0.0,0.0,-628.2702240204992
convection,wind_23,570.0,9.5,279.95811357201825,270.0,23.0,0.0,-609.8396921855959,0.0,0.0,0.0,0.0,-609.8396921855959,0.0,-631.3194224814271,0.0,0.0,0.0,0.0,-631.3194224814271
convection,wind_23,575.0,9.583333,279.8622455265096,270.0,23.0,0.0,-603.9686867044279,0.0,0.0,0.0,0.0,-603.9686867044279,0.0,-634.3392659149492,0.0,0.0,0.0,0.0,-634.3392659149492
convection,wind_23,580.0,9.666667,279.767300415057,270.0,23.0,0.0,-598.1542021513004,0.0,0.0,0.0,0.0,-598.1542021513004,0.0,-637.3300369257057,0.0,0.0,0.0,0.0,-637.3300369257057
convection,wind_23,585.0,9.75,279.67326935245507,270.0,23.0,0.0,-592.3956943919425,0.0,0.0,0.0,0.0,-592.3956943919425,0.0,-640.2920153976654,0.0,0.0,0.0,0.0,-640.2920153976654
convection,wind_23,590.0,9.833333,279.5801435390375,270.0,23.0,0.0,-586.69262453053,0.0,0.0,0.0,0.0,-586.69262453053,0.0,-643.225478520318,0.0,0.0,0.0,0.0,-643.225478520318
convection,wind_23,595.0,9.916667,279.48791425985354,270.0,23.0,0.0,-581.0444588592605,0.0,0.0,0.0,0.0,-581.0444588592605,0.0,-646.1307008146143,0.0,0.0,0.0,0.0,-646.1307008146143
convection,wind_23,600.0,10.0,279.39657288385223,270.0,23.0,0.0,-575.450668808405,0.0,0.0,0.0,0.0,-575.450668808405,0.0,-649.0079541586563,0.0,0.0,0.0,0.0,-649.0079541586563
convection,wind_23,605.0,10.083333,279.30611086307493,270.0,23.0,0.0,-569.9107308968407,0.0,0.0,0.0,0.0,-569.9107308968407,0.0,-651.8575078131405,0.0,0.0,0.0,0.0,-651.8575078131405
convection,wind_23,610.0,10.166667,279.2165197318554,270.0,23.0,0.0,-564.4241266830651,0.0,0.0,0.0,0.0,-564.4241266830651,0.0,-654.6796284465559,0.0,0.0,0.0,0.0,-654.6796284465559
convection,wind_23,615.0,10.25,279.12779110602736,270.0,23.0,0.0,-558.9903427166839,0.0,0.0,0.0,0.0,-558.9903427166839,0.0,-657.4745801601392,0.0,0.0,0.0,0.0,-657.4745801601392
convection,wind_23,620.0,10.333333,279.03991668214,270.0,23.0,0.0,-553.6088704903555,0.0,0.0,0.0,0.0,-553.6088704903555,0.0,-660.2426245125911,0.0,0.0,0.0,0.0,-660.2426245125911
convection,wind_23,625.0,10.416667,278.95288823668096,270.0,23.0,0.0,-548.2792063921994,0.0,0.0,0.0,0.0,-548.2792063921994,0.0,-662.984020544552,0.0,0.0,0.0,0.0,-662.984020544552
convection,wind_23,630.0,10.5,278.8666976253066,270.0,23.0,0.0,-543.0008516586753,0.0,0.0,0.0,0.0,-543.0008516586753,0.0,-665.6990248028454,0.0,0.0,0.0,0.0,-665.6990248028454
convection,wind_23,635.0,10.583333,278.78133678207996,270.0,23.0,0.0,-537.7733123279019,0.0,0.0,0.0,0.0,-537.7733123279019,0.0,-668.3878913644849,0.0,0.0,0.0,0.0,-668.3878913644849
convection,wind_23,640.0,10.666667,278.6967977187159,270.0,23.0,0.0,-532.5960991934348,0.0,0.0,0.0,0.0,-532.5960991934348,0.0,-671.0508718604522,0.0,0.0,0.0,0.0,-671.0508718604522
convection,wind_23,645.0,10.75,278.61307252383364,270.0,23.0,0.0,-527.4687277584796,0.0,0.0,0.0,0.0,-527.4687277584796,0.0,-673.6882154992445,0.0,0.0,0.0,0.0,-673.6882154992445
convection,wind_23,650.0,10.833333,278.5301533622161,270.0,23.0,0.0,-522.3907181905618,0.0,0.0,0.0,0.0,-522.3907181905618,0.0,-676.3001690901973,0.0,0.0,0.0,0.0,-676.3001690901973
convection,wind_23,655.0,10.916667,278.4480324740769,270.0,23.0,0.0,-517.3615952766086,0.0,0.0,0.0,0.0,-517.3615952766086,0.0,-678.8869770665804,0.0,0.0,0.0,0.0,-678.8869770665804
convection,wind_23,660.0,11.0,278.3667021743343,270.0,23.0,0.0,-512.3808883784882,0.0,0.0,0.0,0.0,-512.3808883784882,0.0,-681.4488815084727,0.0,0.0,0.0,0.0,-681.4488815084727
convection,wind_23,665.0,11.083333,278.28615485189164,270.0,23.0,0.0,-507.44813138896706,0.0,0.0,0.0,0.0,-507.44813138896706,0.0,-683.9861221654176,0.0,0.0,0.0,0.0,-683.9861221654176
convection,wind_23,670.0,11.166667,278.20638296892525,270.0,23.0,0.0,-502.56286268808026,0.0,0.0,0.0,0.0,-502.56286268808026,0.0,-686.4989364788579,0.0,0.0,0.0,0.0,-686.4989364788579
convection,wind_23,675.0,11.25,278.12737906017924,270.0,23.0,0.0,-497.72462509993625,0.0,0.0,0.0,0.0,-497.72462509993625,0.0,-688.9875596043576,0.0,0.0,0.0,0.0,-688.9875596043576
convection,wind_23,680.0,11.333333,278.04913573226656,270.0,23.0,0.0,-492.93296584994255,0.0,0.0,0.0,0.0,-492.93296584994255,0.0,-691.4522244336073,0.0,0.0,0.0,0.0,-691.4522244336073
