suite,scenario,time_s,time_min,temperature_K,ambient_K,surface_K,q_conduction_W,q_convection_W,q_longwave_W,q_solar_W,q_radiation_W,q_internal_W,q_total_W,energy_conduction_kJ,energy_convection_kJ,energy_longwave_kJ,energy_solar_kJ,energy_radiation_kJ,energy_internal_kJ,energy_total_kJ
conduction,cold_surface,680.0,11.333333,283.38652625296953,270.0,240.0,-652.3511107248405,0.0,0.0,0.0,0.0,0.0,-652.3511107248405,-523.3244230314547,0.0,0.0,0.0,0.0,0.0,-523.3244230314547
conduction,cold_surface,685.0,11.416667,283.28322499998626,270.0,240.0,-650.7978937945429,0.0,0.0,0.0,0.0,0.0,-650.7978937945429,-526.5784125004274,0.0,0.0,0.0,0.0,0.0,-526.5784125004274
conduction,cold_surface,690.0,11.5,283.18016970236727,270.0,240.0,-649.2483749997939,0.0,0.0,0.0,0.0,0.0,-649.2483749997939,-529.8246543754263,0.0,0.0,0.0,0.0,0.0,-529.8246543754263
conduction,cold_surface,695.0,11.583333,283.0773597745045,270.0,240.0,-647.702545535509,0.0,0.0,0.0,0.0,0.0,-647.702545535509,-533.063167103104,0.0,0.0,0.0,0.0,0.0,-533.063167103104
conduction,cold_surface,700.0,11.666667,282.9747946321842,270.0,240.0,-646.1603966175674,0.0,0.0,0.0,0.0,0.0,-646.1603966175674,-536.2939690861917,0.0,0.0,0.0,0.0,0.0,-536.2939690861917
conduction,cold_surface,705.0,11.75,282.8724736925838,270.0,240.0,-644.6219194827634,0.0,0.0,0.0,0.0,0.0,-644.6219194827634,-539.5170786836055,0.0,0.0,0.0,0.0,0.0,-539.5170786836055
conduction,cold_surface,710.0,11.833333,282.77039637426816,270.0,240.0,-643.0871053887572,0.0,0.0,0.0,0.0,0.0,-643.0871053887572,-542.7325142105493,0.0,0.0,0.0,0.0,0.0,-542.7325142105493
conduction,cold_surface,715.0,11.916667,282.66856209718657,270.0,240.0,-641.5559456140224,0.0,0.0,0.0,0.0,0.0,-641.5559456140224,-545.9402939386194,0.0,0.0,0.0,0.0,0.0,-545.9402939386194
conduction,cold_surface,720.0,12.0,282.56697028266944,270.0,240.0,-640.0284314577984,0.0,0.0,0.0,0.0,0.0,-640.0284314577984,-549.1404360959084,0.0,0.0,0.0,0.0,0.0,-549.1404360959084
conduction,cold_surface,725.0,12.083333,282.465620353425,270.0,240.0,-638.5045542400417,0.0,0.0,0.0,0.0,0.0,-638.5045542400417,-552.3329588671086,0.0,0.0,0.0,0.0,0.0,-552.3329588671086
conduction,cold_surface,730.0,12.166667,282.3645117335359,270.0,240.0,-636.9843053013747,0.0,0.0,0.0,0.0,0.0,-636.9843053013747,-555.5178803936154,0.0,0.0,0.0,0.0,0.0,-555.5178803936154
conduction,cold_surface,735.0,12.25,282.26364384845607,270.0,240.0,-635.4676760030384,0.0,0.0,0.0,0.0,0.0,-635.4676760030384,-558.6952187736307,0.0,0.0,0.0,0.0,0.0,-558.6952187736307
conduction,cold_surface,740.0,12.333333,282.16301612500735,270.0,240.0,-633.9546577268411,0.0,0.0,0.0,0.0,0.0,-633.9546577268411,-561.864992062265,0.0,0.0,0.0,0.0,0.0,-561.864992062265
conduction,cold_surface,745.0,12.416667,282.06262799137636,270.0,240.0,-632.4452418751102,0.0,0.0,0.0,0.0,0.0,-632.4452418751102,-565.0272182716404,0.0,0.0,0.0,0.0,0.0,-565.0272182716404
conduction,cold_surface,750.0,12.5,281.96247887711115,270.0,240.0,-630.9394198706455,0.0,0.0,0.0,0.0,0.0,-630.9394198706455,-568.1819153709937,0.0,0.0,0.0,0.0,0.0,-568.1819153709937
conduction,cold_surface,755.0,12.583333,281.86256821311804,270.0,240.0,-629.4371831566673,0.0,0.0,0.0,0.0,0.0,-629.4371831566673,-571.3291012867769,0.0,0.0,0.0,0.0,0.0,-571.3291012867769
conduction,cold_surface,760.0,12.666667,281.76289543165825,270.0,240.0,-627.9385231967706,0.0,0.0,0.0,0.0,0.0,-627.9385231967706,-574.4687939027608,0.0,0.0,0.0,0.0,0.0,-574.4687939027608
conduction,cold_surface,765.0,12.75,281.66345996634476,270.0,240.0,-626.4434314748737,0.0,0.0,0.0,0.0,0.0,-626.4434314748737,-577.6010110601352,0.0,0.0,0.0,0.0,0.0,-577.6010110601352
conduction,cold_surface,770.0,12.833333,281.5642612521392,270.0,240.0,-624.9518994951713,0.0,0.0,0.0,0.0,0.0,-624.9518994951713,-580.725770557611,0.0,0.0,0.0,0.0,0.0,-580.725770557611
conduction,cold_surface,775.0,12.916667,281.4652987253484,270.0,240.0,-623.4639187820881,0.0,0.0,0.0,0.0,0.0,-623.4639187820881,-583.8430901515214,0.0,0.0,0.0,0.0,0.0,-583.8430901515214
conduction,cold_surface,780.0,13.0,281.36657182362137,270.0,240.0,-621.9794808802262,0.0,0.0,0.0,0.0,0.0,-621.9794808802262,-586.9529875559226,0.0,0.0,0.0,0.0,0.0,-586.9529875559226
conduction,cold_surface,785.0,13.083333,281.2680799859461,270.0,240.0,-620.4985773543206,0.0,0.0,0.0,0.0,0.0,-620.4985773543206,-590.0554804426941,0.0,0.0,0.0,0.0,0.0,-590.0554804426941
conduction,cold_surface,790.0,13.166667,281.1698226526462,270.0,240.0,-619.0211997891913,0.0,0.0,0.0,0.0,0.0,-619.0211997891913,-593.1505864416401,0.0,0.0,0.0,0.0,0.0,-593.1505864416401
conduction,cold_surface,795.0,13.25,281.071799265378,270.0,240.0,-617.5473397896928,0.0,0.0,0.0,0.0,0.0,-617.5473397896928,-596.2383231405886,0.0,0.0,0.0,0.0,0.0,-596.2383231405886
conduction,cold_surface,800.0,13.333333,280.9740092671271,270.0,240.0,-616.0769889806699,0.0,0.0,0.0,0.0,0.0,-616.0769889806699,-599.318708085492,0.0,0.0,0.0,0.0,0.0,-599.318708085492
conduction,cold_surface,805.0,13.416667,280.87645210220535,270.0,240.0,-614.6101390069064,0.0,0.0,0.0,0.0,0.0,-614.6101390069064,-602.3917587805265,0.0,0.0,0.0,0.0,0.0,-602.3917587805265
conduction,cold_surface,810.0,13.5,280.77912721624773,270.0,240.0,-613.1467815330802,0.0,0.0,0.0,0.0,0.0,-613.1467815330802,-605.4574926881918,0.0,0.0,0.0,0.0,0.0,-605.4574926881918
conduction,cold_surface,815.0,13.583333,280.68203405620903,270.0,240.0,-611.686908243716,0.0,0.0,0.0,0.0,0.0,-611.686908243716,-608.5159272294104,0.0,0.0,0.0,0.0,0.0,-608.5159272294104
conduction,cold_surface,820.0,13.666667,280.5851720703609,270.0,240.0,-610.2305108431356,0.0,0.0,0.0,0.0,0.0,-610.2305108431356,-611.567079783626,0.0,0.0,0.0,0.0,0.0,-611.567079783626
conduction,cold_surface,825.0,13.75,280.4885407082886,270.0,240.0,-608.7775810554135,0.0,0.0,0.0,0.0,0.0,-608.7775810554135,-614.6109676889031,0.0,0.0,0.0,0.0,0.0,-614.6109676889031
conduction,cold_surface,830.0,13.833333,280.39213942088793,270.0,240.0,-607.3281106243292,0.0,0.0,0.0,0.0,0.0,-607.3281106243292,-617.6476082420248,0.0,0.0,0.0,0.0,0.0,-617.6476082420248
conduction,cold_surface,835.0,13.916667,280.295967660362,270.0,240.0,-605.8820913133189,0.0,0.0,0.0,0.0,0.0,-605.8820913133189,-620.6770186985914,0.0,0.0,0.0,0.0,0.0,-620.6770186985914
conduction,cold_surface,840.0,14.0,280.2000248802183,270.0,240.0,-604.4395149054301,0.0,0.0,0.0,0.0,0.0,-604.4395149054301,-623.6992162731185,0.0,0.0,0.0,0.0,0.0,-623.6992162731185
conduction,cold_surface,845.0,14.083333,280.10431053526537,270.0,240.0,-603.0003732032742,0.0,0.0,0.0,0.0,0.0,-603.0003732032742,-626.7142181391349,0.0,0.0,0.0,0.0,0.0,-626.7142181391349
conduction,cold_surface,850.0,14.166667,280.00882408161,270.0,240.0,-601.5646580289806,0.0,0.0,0.0,0.0,0.0,-601.5646580289806,-629.7220414292798,0.0,0.0,0.0,0.0,0.0,-629.7220414292798
conduction,cold_surface,855.0,14.25,279.9135649766538,270.0,240.0,-600.1323612241498,0.0,0.0,0.0,0.0,0.0,-600.1323612241498,-632.7227032354006,0.0,0.0,0.0,0.0,0.0,-632.7227032354006
conduction,cold_surface,860.0,14.333333,279.8185326790903,270.0,240.0,-598.7034746498068,0.0,0.0,0.0,0.0,0.0,-598.7034746498068,-635.7162206086497,0.0,0.0,0.0,0.0,0.0,-635.7162206086497
conduction,cold_surface,865.0,14.416667,279.723726648902,270.0,240.0,-597.2779901863546,0.0,0.0,0.0,0.0,0.0,-597.2779901863546,-638.7026105595814,0.0,0.0,0.0,0.0,0.0,-638.7026105595814
conduction,cold_surface,870.0,14.5,279.629146347357,270.0,240.0,-595.8558997335302,0.0,0.0,0.0,0.0,0.0,-595.8558997335302,-641.6818900582491,0.0,0.0,0.0,0.0,0.0,-641.6818900582491
conduction,cold_surface,875.0,14.583333,279.5347912370061,270.0,240.0,-594.437195210355,0.0,0.0,0.0,0.0,0.0,-594.437195210355,-644.6540760343008,0.0,0.0,0.0,0.0,0.0,-644.6540760343008
conduction,cold_surface,880.0,14.666667,279.4406607816799,270.0,240.0,-593.0218685550917,0.0,0.0,0.0,0.0,0.0,-593.0218685550917,-647.6191853770763,0.0,0.0,0.0,0.0,0.0,-647.6191853770763
conduction,cold_surface,885.0,14.75,279.3467544464854,270.0,240.0,-591.6099117251988,0.0,0.0,0.0,0.0,0.0,-591.6099117251988,-650.5772349357023,0.0,0.0,0.0,0.0,0.0,-650.5772349357023
conduction,cold_surface,890.0,14.833333,279.2530716978033,270.0,240.0,-590.2013166972813,0.0,0.0,0.0,0.0,0.0,-590.2013166972813,-653.5282415191888,0.0,0.0,0.0,0.0,0.0,-653.5282415191888
conduction,cold_surface,895.0,14.916667,279.15961200328474,270.0,240.0,-588.7960754670496,0.0,0.0,0.0,0.0,0.0,-588.7960754670496,-656.4722218965239,0.0,0.0,0.0,0.0,0.0,-656.4722218965239
conduction,cold_surface,900.0,15.0,279.06637483184835,270.0,240.0,-587.394180049271,0.0,0.0,0.0,0.0,0.0,-587.394180049271,-659.4091927967704,0.0,0.0,0.0,0.0,0.0,-659.4091927967704
conduction,cold_surface,905.0,15.083333,278.9733596536773,270.0,240.0,-585.9956224777252,0.0,0.0,0.0,0.0,0.0,-585.9956224777252,-662.339170909159,0.0,0.0,0.0,0.0,0.0,-662.339170909159
conduction,cold_surface,910.0,15.166667,278.8805659402161,270.0,240.0,-584.6003948051591,0.0,0.0,0.0,0.0,0.0,-584.6003948051591,-665.2621728831847,0.0,0.0,0.0,0.0,0.0,-665.2621728831847
conduction,cold_surface,915.0,15.25,278.787993164168,270.0,240.0,-583.2084891032417,0.0,0.0,0.0,0.0,0.0,-583.2084891032417,-668.178215328701,0.0,0.0,0.0,0.0,0.0,-668.178215328701
conduction,cold_surface,920.0,15.333333,278.6956407994914,270.0,240.0,-581.8198974625195,0.0,0.0,0.0,0.0,0.0,-581.8198974625195,-671.0873148160135,0.0,0.0,0.0,0.0,0.0,-671.0873148160135
conduction,cold_surface,925.0,15.416667,278.6035083213974,270.0,240.0,-580.434611992371,0.0,0.0,0.0,0.0,0.0,-580.434611992371,-673.9894878759754,0.0,0.0,0.0,0.0,0.0,-673.9894878759754
conduction,cold_surface,930.0,15.5,278.51159520634644,270.0,240.0,-579.0526248209608,0.0,0.0,0.0,0.0,0.0,-579.0526248209608,-676.8847510000803,0.0,0.0,0.0,0.0,0.0,-676.8847510000803
conduction,cold_surface,935.0,15.583333,278.4199009320456,270.0,240.0,-577.6739280951966,0.0,0.0,0.0,0.0,0.0,-577.6739280951966,-679.7731206405562,0.0,0.0,0.0,0.0,0.0,-679.7731206405562
conduction,cold_surface,940.0,15.666667,278.3284249774455,270.0,240.0,-576.2985139806841,0.0,0.0,0.0,0.0,0.0,-576.2985139806841,-682.6546132104596,0.0,0.0,0.0,0.0,0.0,-682.6546132104596
conduction,cold_surface,945.0,15.75,278.23716682273727,270.0,240.0,-574.9263746616822,0.0,0.0,0.0,0.0,0.0,-574.9263746616822,-685.529245083768,0.0,0.0,0.0,0.0,0.0,-685.529245083768
conduction,cold_surface,950.0,15.833333,278.1461259493498,270.0,240.0,-573.557502341059,0.0,0.0,0.0,0.0,0.0,-573.557502341059,-688.3970325954733,0.0,0.0,0.0,0.0,0.0,-688.3970325954733
conduction,cold_surface,955.0,15.916667,278.0553018399466,270.0,240.0,-572.1918892402473,0.0,0.0,0.0,0.0,0.0,-572.1918892402473,-691.2579920416746,0.0,0.0,0.0,0.0,0.0,-691.2579920416746
conduction,cold_surface,960.0,16.0,277.96469397842293,270.0,240.0,-570.8295275991989,0.0,0.0,0.0,0.0,0.0,-570.8295275991989,-694.1121396796706,0.0,0.0,0.0,0.0,0.0,-694.1121396796706
conduction,cold_surface,965.0,16.083333,277.87430184990285,270.0,240.0,-569.4704096763439,0.0,0.0,0.0,0.0,0.0,-569.4704096763439,-696.9594917280523,0.0,0.0,0.0,0.0,0.0,-696.9594917280523
conduction,cold_surface,970.0,16.166667,277.78412494073643,270.0,240.0,-568.1145277485427,0.0,0.0,0.0,0.0,0.0,-568.1145277485427,-699.800064366795,0.0,0.0,0.0,0.0,0.0,-699.800064366795
conduction,cold_surface,975.0,16.25,277.6941627384966,270.0,240.0,-566.7618741110465,0.0,0.0,0.0,0.0,0.0,-566.7618741110465,-702.6338737373502,0.0,0.0,0.0,0.0,0.0,-702.6338737373502
conduction,cold_surface,980.0,16.333333,277.60441473197636,270.0,240.0,-565.4124410774486,0.0,0.0,0.0,0.0,0.0,-565.4124410774486,-705.4609359427375,0.0,0.0,0.0,0.0,0.0,-705.4609359427375
conduction,cold_surface,985.0,16.416667,277.51488041118597,270.0,240.0,-564.0662209796454,0.0,0.0,0.0,0.0,0.0,-564.0662209796454,-708.2812670476358,0.0,0.0,0.0,0.0,0.0,-708.2812670476358
conduction,cold_surface,990.0,16.5,277.4255592673498,270.0,240.0,-562.7232061677896,0.0,0.0,0.0,0.0,0.0,-562.7232061677896,-711.0948830784747,0.0,0.0,0.0,0.0,0.0,-711.0948830784747
conduction,cold_surface,995.0,16.583333,277.33645079290375,270.0,240.0,-561.3833890102469,0.0,0.0,0.0,0.0,0.0,-561.3833890102469,-713.901800023526,0.0,0.0,0.0,0.0,0.0,-713.901800023526
conduction,cold_surface,1000.0,16.666667,277.24755448149205,270.0,240.0,-560.0467618935562,0.0,0.0,0.0,0.0,0.0,-560.0467618935562,-716.7020338329937,0.0,0.0,0.0,0.0,0.0,-716.7020338329937
conduction,cold_surface,1005.0,16.75,277.1588698279647,270.0,240.0,-558.7133172223807,0.0,0.0,0.0,0.0,0.0,-558.7133172223807,-719.4956004191056,0.0,0.0,0.0,0.0,0.0,-719.4956004191056
conduction,cold_surface,1010.0,16.833333,277.0703963283743,270.0,240.0,-557.3830474194701,0.0,0.0,0.0,0.0,0.0,-557.3830474194701,-722.2825156562029,0.0,0.0,0.0,0.0,0.0,-722.2825156562029
conduction,cold_surface,1015.0,16.916667,276.98213347997336,270.0,240.0,-556.0559449256141,0.0,0.0,0.0,0.0,0.0,-556.0559449256141,-725.062795380831,0.0,0.0,0.0,0.0,0.0,-725.062795380831
conduction,cold_surface,1020.0,17.0,276.8940807812115,270.0,240.0,-554.7320021996004,0.0,0.0,0.0,0.0,0.0,-554.7320021996004,-727.836455391829,0.0,0.0,0.0,0.0,0.0,-727.836455391829
conduction,cold_surface,1025.0,17.083333,276.80623773173244,270.0,240.0,-553.4112117181729,0.0,0.0,0.0,0.0,0.0,-553.4112117181729,-730.6035114504199,0.0,0.0,0.0,0.0,0.0,-730.6035114504199
conduction,cold_surface,1030.0,17.166667,276.7186038323712,270.0,240.0,-552.0935659759866,0.0,0.0,0.0,0.0,0.0,-552.0935659759866,-733.3639792802999,0.0,0.0,0.0,0.0,0.0,-733.3639792802999
conduction,cold_surface,1035.0,17.25,276.63117858515125,270.0,240.0,-550.7790574855676,0.0,0.0,0.0,0.0,0.0,-550.7790574855676,-736.1178745677277,0.0,0.0,0.0,0.0,0.0,-736.1178745677277
conduction,cold_surface,1040.0,17.333333,276.5439614932818,270.0,240.0,-549.4676787772687,0.0,0.0,0.0,0.0,0.0,-549.4676787772687,-738.865212961614,0.0,0.0,0.0,0.0,0.0,-738.865212961614
conduction,cold_surface,1045.0,17.416667,276.45695206115494,270.0,240.0,-548.1594223992272,0.0,0.0,0.0,0.0,0.0,-548.1594223992272,-741.6060100736102,0.0,0.0,0.0,0.0,0.0,-741.6060100736102
conduction,cold_surface,1050.0,17.5,276.37014979434264,270.0,240.0,-546.8542809173241,0.0,0.0,0.0,0.0,0.0,-546.8542809173241,-744.3402814781967,0.0,0.0,0.0,0.0,0.0,-744.3402814781967
conduction,cold_surface,1055.0,17.583333,276.2835541995942,270.0,240.0,-545.5522469151396,0.0,0.0,0.0,0.0,0.0,-545.5522469151396,-747.0680427127724,0.0,0.0,0.0,0.0,0.0,-747.0680427127724
conduction,cold_surface,1060.0,17.666667,276.19716478483326,270.0,240.0,-544.2533129939134,0.0,0.0,0.0,0.0,0.0,-544.2533129939134,-749.789309277742,0.0,0.0,0.0,0.0,0.0,-749.789309277742
conduction,cold_surface,1065.0,17.75,276.1109810591551,270.0,240.0,-542.9574717724989,0.0,0.0,0.0,0.0,0.0,-542.9574717724989,-752.5040966366043,0.0,0.0,0.0,0.0,0.0,-752.5040966366043
conduction,cold_surface,1070.0,17.833333,276.0250025328238,270.0,240.0,-541.6647158873266,0.0,0.0,0.0,0.0,0.0,-541.6647158873266,-755.212420216041,0.0,0.0,0.0,0.0,0.0,-755.212420216041
conduction,cold_surface,1075.0,17.916667,275.9392287172695,270.0,240.0,-540.3750379923571,0.0,0.0,0.0,0.0,0.0,-540.3750379923571,-757.9142954060028,0.0,0.0,0.0,0.0,0.0,-757.9142954060028
conduction,cold_surface,1080.0,18.0,275.8536591250855,270.0,240.0,-539.0884307590422,0.0,0.0,0.0,0.0,0.0,-539.0884307590422,-760.609737559798,0.0,0.0,0.0,0.0,0.0,-760.609737559798
conduction,cold_surface,1085.0,18.083333,275.7682932700258,270.0,240.0,-537.8048868762829,0.0,0.0,0.0,0.0,0.0,-537.8048868762829,-763.2987619941794,0.0,0.0,0.0,0.0,0.0,-763.2987619941794
conduction,cold_surface,1090.0,18.166667,275.68313066700193,270.0,240.0,-536.5243990503873,0.0,0.0,0.0,0.0,0.0,-536.5243990503873,-765.9813839894313,0.0,0.0,0.0,0.0,0.0,-765.9813839894313
conduction,cold_surface,1095.0,18.25,275.5981708320805,270.0,240.0,-535.246960005029,0.0,0.0,0.0,0.0,0.0,-535.246960005029,-768.6576187894565,0.0,0.0,0.0,0.0,0.0,-768.6576187894565
conduction,cold_surface,1100.0,18.333333,275.5134132824803,270.0,240.0,-533.9725624812072,0.0,0.0,0.0,0.0,0.0,-533.9725624812072,-771.3274816018625,0.0,0.0,0.0,0.0,0.0,-771.3274816018625
conduction,cold_surface,1105.0,18.416667,275.42885753656964,270.0,240.0,-532.7011992372047,0.0,0.0,0.0,0.0,0.0,-532.7011992372047,-773.9909875980485,0.0,0.0,0.0,0.0,0.0,-773.9909875980485
conduction,cold_surface,1110.0,18.5,275.34450311386354,270.0,240.0,-531.4328630485445,0.0,0.0,0.0,0.0,0.0,-531.4328630485445,-776.6481519132911,0.0,0.0,0.0,0.0,0.0,-776.6481519132911
conduction,cold_surface,1115.0,18.583333,275.260349535021,270.0,240.0,-530.1675467079531,0.0,0.0,0.0,0.0,0.0,-530.1675467079531,-779.2989896468309,0.0,0.0,0.0,0.0,0.0,-779.2989896468309
conduction,cold_surface,1120.0,18.666667,275.1763963218424,270.0,240.0,-528.9052430253153,0.0,0.0,0.0,0.0,0.0,-528.9052430253153,-781.9435158619576,0.0,0.0,0.0,0.0,0.0,-781.9435158619576
conduction,cold_surface,1125.0,18.75,275.0926429972666,270.0,240.0,-527.6459448276358,0.0,0.0,0.0,0.0,0.0,-527.6459448276358,-784.5817455860957,0.0,0.0,0.0,0.0,0.0,-784.5817455860957
conduction,cold_surface,1130.0,18.833333,275.0090890853683,270.0,240.0,-526.3896449589987,0.0,0.0,0.0,0.0,0.0,-526.3896449589987,-787.2136938108907,0.0,0.0,0.0,0.0,0.0,-787.2136938108907
conduction,cold_surface,1135.0,18.916667,274.92573411135555,270.0,240.0,-525.1363362805248,0.0,0.0,0.0,0.0,0.0,-525.1363362805248,-789.8393754922934,0.0,0.0,0.0,0.0,0.0,-789.8393754922934
conduction,cold_surface,1140.0,19.0,274.84257760156663,270.0,240.0,-523.8860116703333,0.0,0.0,0.0,0.0,0.0,-523.8860116703333,-792.4588055506451,0.0,0.0,0.0,0.0,0.0,-792.4588055506451
conduction,cold_surface,1145.0,19.083333,274.75961908346767,270.0,240.0,-522.6386640234995,0.0,0.0,0.0,0.0,0.0,-522.6386640234995,-795.0719988707626,0.0,0.0,0.0,0.0,0.0,-795.0719988707626
conduction,cold_surface,1150.0,19.166667,274.6768580856499,270.0,240.0,-521.394286252015,0.0,0.0,0.0,0.0,0.0,-521.394286252015,-797.6789703020228,0.0,0.0,0.0,0.0,0.0,-797.6789703020228
conduction,cold_surface,1155.0,19.25,274.5942941378269,270.0,240.0,-520.1528712847482,0.0,0.0,0.0,0.0,0.0,-520.1528712847482,-800.2797346584465,0.0,0.0,0.0,0.0,0.0,-800.2797346584465
conduction,cold_surface,1160.0,19.333333,274.5119267708321,270.0,240.0,-518.9144120674039,0.0,0.0,0.0,0.0,0.0,-518.9144120674039,-802.8743067187836,0.0,0.0,0.0,0.0,0.0,-802.8743067187836
conduction,cold_surface,1165.0,19.416667,274.4297555166158,270.0,240.0,-517.6789015624811,0.0,0.0,0.0,0.0,0.0,-517.6789015624811,-805.462701226596,0.0,0.0,0.0,0.0,0.0,-805.462701226596
conduction,cold_surface,1170.0,19.5,274.3477799082429,270.0,240.0,-516.4463327492367,0.0,0.0,0.0,0.0,0.0,-516.4463327492367,-808.0449328903422,0.0,0.0,0.0,0.0,0.0,-808.0449328903422
conduction,cold_surface,1175.0,19.583333,274.26599947988996,270.0,240.0,-515.2166986236434,0.0,0.0,0.0,0.0,0.0,-515.2166986236434,-810.6210163834604,0.0,0.0,0.0,0.0,0.0,-810.6210163834604
conduction,cold_surface,1180.0,19.666667,274.1844137668426,270.0,240.0,-513.9899921983493,0.0,0.0,0.0,0.0,0.0,-513.9899921983493,-813.1909663444521,0.0,0.0,0.0,0.0,0.0,-813.1909663444521
conduction,cold_surface,1185.0,19.75,274.10302230549297,270.0,240.0,-512.7662065026393,0.0,0.0,0.0,0.0,0.0,-512.7662065026393,-815.7547973769653,0.0,0.0,0.0,0.0,0.0,-815.7547973769653
conduction,cold_surface,1190.0,19.833333,274.021824633337,270.0,240.0,-511.54533458239456,0.0,0.0,0.0,0.0,0.0,-511.54533458239456,-818.3125240498773,0.0,0.0,0.0,0.0,0.0,-818.3125240498773
conduction,cold_surface,1195.0,19.916667,273.9408202889719,270.0,240.0,-510.3273695000553,0.0,0.0,0.0,0.0,0.0,-510.3273695000553,-820.8641608973775,0.0,0.0,0.0,0.0,0.0,-820.8641608973775
conduction,cold_surface,1200.0,20.0,273.8600088120934,270.0,240.0,-509.1123043345786,0.0,0.0,0.0,0.0,0.0,-509.1123043345786,-823.4097224190504,0.0,0.0,0.0,0.0,0.0,-823.4097224190504
conduction,cold_surface,1205.0,20.083333,273.77938974349314,270.0,240.0,-507.90013218140075,0.0,0.0,0.0,0.0,0.0,-507.90013218140075,-825.9492230799574,0.0,0.0,0.0,0.0,0.0,-825.9492230799574
conduction,cold_surface,1210.0,20.166667,273.69896262505625,270.0,240.0,-506.6908461523971,0.0,0.0,0.0,0.0,0.0,-506.6908461523971,-828.4826773107194,0.0,0.0,0.0,0.0,0.0,-828.4826773107194
conduction,cold_surface,1215.0,20.25,273.6187269997585,270.0,240.0,-505.4844393758438,0.0,0.0,0.0,0.0,0.0,-505.4844393758438,-831.0100995075985,0.0,0.0,0.0,0.0,0.0,-831.0100995075985
conduction,cold_surface,1220.0,20.333333,273.53868241166384,270.0,240.0,-504.2809049963776,0.0,0.0,0.0,0.0,0.0,-504.2809049963776,-833.5315040325804,0.0,0.0,0.0,0.0,0.0,-833.5315040325804
conduction,cold_surface,1225.0,20.416667,273.4588284059218,270.0,240.0,-503.08023617495763,0.0,0.0,0.0,0.0,0.0,-503.08023617495763,-836.0469052134551,0.0,0.0,0.0,0.0,0.0,-836.0469052134551
conduction,cold_surface,1230.0,20.5,273.3791645287648,270.0,240.0,-501.8824260888269,0.0,0.0,0.0,0.0,0.0,-501.8824260888269,-838.5563173438993,0.0,0.0,0.0,0.0,0.0,-838.5563173438993
conduction,cold_surface,1235.0,20.583333,273.29969032750586,270.0,240.0,-500.68746793147227,0.0,0.0,0.0,0.0,0.0,-500.68746793147227,-841.0597546835567,0.0,0.0,0.0,0.0,0.0,-841.0597546835567
conduction,cold_surface,1240.0,20.666667,273.2204053505356,270.0,240.0,-499.49535491258786,0.0,0.0,0.0,0.0,0.0,-499.49535491258786,-843.5572314581195,0.0,0.0,0.0,0.0,0.0,-843.5572314581195
conduction,cold_surface,1245.0,20.75,273.14130914732004,270.0,240.0,-498.306080258034,0.0,0.0,0.0,0.0,0.0,-498.306080258034,-846.0487618594098,0.0,0.0,0.0,0.0,0.0,-846.0487618594098
conduction,cold_surface,1250.0,20.833333,273.0624012683979,270.0,240.0,-497.11963720980066,0.0,0.0,0.0,0.0,0.0,-497.11963720980066,-848.5343600454588,0.0,0.0,0.0,0.0,0.0,-848.5343600454588
conduction,cold_surface,1255.0,20.916667,272.98368126537787,270.0,240.0,-495.93601902596816,0.0,0.0,0.0,0.0,0.0,-495.93601902596816,-851.0140401405887,0.0,0.0,0.0,0.0,0.0,-851.0140401405887
conduction,cold_surface,1260.0,21.0,272.90514869093647,270.0,240.0,-494.755218980668,0.0,0.0,0.0,0.0,0.0,-494.755218980668,-853.487816235492,0.0,0.0,0.0,0.0,0.0,-853.487816235492
conduction,cold_surface,1265.0,21.083333,272.8268030988152,270.0,240.0,-493.57723036404707,0.0,0.0,0.0,0.0,0.0,-493.57723036404707,-855.9557023873122,0.0,0.0,0.0,0.0,0.0,-855.9557023873122
conduction,cold_surface,1270.0,21.166667,272.74864404381805,270.0,240.0,-492.4020464822283,0.0,0.0,0.0,0.0,0.0,-492.4020464822283,-858.4177126197233,0.0,0.0,0.0,0.0,0.0,-858.4177126197233
conduction,cold_surface,1275.0,21.25,272.67067108180896,270.0,240.0,-491.2296606572707,0.0,0.0,0.0,0.0,0.0,-491.2296606572707,-860.8738609230097,0.0,0.0,0.0,0.0,0.0,-860.8738609230097
conduction,cold_surface,1280.0,21.333333,272.59288376970943,270.0,240.0,-490.0600662271344,0.0,0.0,0.0,0.0,0.0,-490.0600662271344,-863.3241612541453,0.0,0.0,0.0,0.0,0.0,-863.3241612541453
conduction,cold_surface,1285.0,21.416667,272.5152816654958,270.0,240.0,-488.89325654564146,0.0,0.0,0.0,0.0,0.0,-488.89325654564146,-865.7686275368735,0.0,0.0,0.0,0.0,0.0,-865.7686275368735
conduction,cold_surface,1290.0,21.5,272.437864328197,270.0,240.0,-487.7292249824373,0.0,0.0,0.0,0.0,0.0,-487.7292249824373,-868.2072736617857,0.0,0.0,0.0,0.0,0.0,-868.2072736617857
conduction,cold_surface,1295.0,21.583333,272.3606313178918,270.0,240.0,-486.5679649229551,0.0,0.0,0.0,0.0,0.0,-486.5679649229551,-870.6401134864005,0.0,0.0,0.0,0.0,0.0,-870.6401134864005
conduction,cold_surface,1300.0,21.666667,272.28358219570634,270.0,240.0,-485.4094697683766,0.0,0.0,0.0,0.0,0.0,-485.4094697683766,-873.0671608352425,0.0,0.0,0.0,0.0,0.0,-873.0671608352425
